"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"01103";"Kaiserebersdorf";"Wien";"Wien";"Innere Stadt Wien";"f.d.3/11 Bez,Schwechat,Gerasdorf";"Simmering";"90001";"Wien";1964;4964;1576;4520;2968135;2191;862002;342;333856;1940;1759774;47;12503;444;1280037;613;1988516;115;309001;0;0;0;0;5;35161;4;14427;4;14427;0;0;0;0;0;0;1968;5462675;1699;1137396;112;718247;0;0;0;0;157;3607032;11748951;34;"Zentralfriedhof, evang. Kirche";+8753;+334818;162704;480908;174;41;54;54;0;10780;5616;0;5164;0
"01104";"Oberlaa Land";"Wien";"Wien";"Favoriten";"f.d.4.,5.u.10.Bez. in Wien";"Favoriten";"90001";"Wien";1307;3017;338;3096;1121497;1393;288783;367;120720;1315;708968;21;3026;695;2773471;54;51202;48;44738;0;0;0;0;1;1171;8;121964;7;118817;1;3147;0;0;0;0;700;434383;652;311067;10;6314;0;0;14;65069;24;51933;4503688;34;"Oberlaa, Pfarrkirche";+5410;+333004;162422;480809;175;6;38;38;0;4965;3335;0;1630;0
"01105";"Oberlaa Stadt";"Wien";"Wien";"Favoriten";"f.d.4.,5.u.10.Bez. in Wien";"Favoriten";"90001";"Wien";1416;4149;1747;3724;2124951;1866;463733;177;215160;1664;1442028;17;4030;578;2361753;108;1291078;108;1291078;77;201234;0;0;55;392075;8;86012;0;0;8;86012;0;0;0;0;1692;1147490;1507;764637;121;278180;0;0;0;0;64;104673;7604593;34;"Laaerberg, Radiostation";+5606;+335092;162431;480917;250;13;61;61;0;8605;4271;0;4334;0
"01106";"Rothneusiedl";"Wien";"Wien";"Favoriten";"f.d.4.,5.u.10.Bez. in Wien";"Favoriten";"90001";"Wien";242;708;305;534;239906;174;49259;53;18453;306;172120;1;74;159;1527752;8;13252;8;13252;0;0;0;0;7;44715;3;7537;2;7498;1;39;0;0;0;0;213;65948;213;65948;0;0;0;0;0;0;0;0;1899110;34;"Himbergerstraße 51, Kapelle, TP 774-59";+3780;+333387;162303;480822;190;2;19;19;0;1605;804;0;800;0
"01107";"Simmering";"Wien";"Wien";"Innere Stadt Wien";"f.d.3/11 Bez,Schwechat,Gerasdorf";"Simmering";"90001";"Wien";2156;5180;921;3245;4095255;196;330034;20;26866;1457;2038165;1572;1700190;901;2689854;68;341757;44;218921;0;0;0;0;4;67162;9;24358;9;24358;0;0;0;0;0;0;1106;3172856;986;1523109;30;536946;0;0;2;546;88;1112255;10391242;34;"Simmering, Kirche";+6711;+336798;162525;481012;173;56;59;59;0;12725;7486;0;5239;0
"01108";"Unterlaa";"Wien";"Wien";"Favoriten";"f.d.4.,5.u.10.Bez. in Wien";"Favoriten";"90001";"Wien";303;749;78;530;201770;238;71080;75;19942;217;110748;0;0;334;2559881;35;56242;35;56242;0;0;0;0;17;71807;5;17635;5;17635;0;0;0;0;0;0;296;473724;237;110107;0;0;0;0;0;0;59;363617;3381059;34;"Funkmast Umspannwerk SO";+6661;+331946;162522;480735;200;4;23;23;0;1496;983;0;513;0
"01109";"Albern";"Wien";"Wien";"Innere Stadt Wien";"f.d.3/11 Bez,Schwechat,Gerasdorf";"Simmering";"90001";"Wien";142;368;61;323;203904;178;103530;47;14442;95;85481;3;451;32;180673;78;428365;4;12788;0;0;0;0;30;661234;21;440533;6;283943;12;148591;3;7999;0;0;131;671426;90;161020;15;93143;0;0;0;0;26;417263;2586135;34;"Alberner Hafen, Agrarspeicher";+12064;+335635;162944;480934;152;6;25;25;0;817;393;0;424;0
"01201";"Auhof";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";2429;4901;241;6593;1653254;3301;271513;260;7617;2876;1361917;156;12207;125;4483719;10;101134;10;101134;0;0;0;0;44;18895772;31;206515;25;163538;6;42977;0;0;0;0;376;732404;363;663727;1;11776;0;0;0;0;12;56901;26072798;34;"Wohnhaus Rohrhaus";-7561;+337813;161354;481045;402;18;43;43;0;2665;1738;0;927;0
"01202";"Breitensee";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";738;1547;198;2188;1265232;1059;397087;247;222236;867;642352;15;3557;13;35733;23;36411;21;31507;0;0;0;0;0;0;1;476;0;0;1;476;0;0;0;0;382;390370;374;323978;0;0;0;0;0;0;8;66392;1728222;34;"Wiener Radiowerke";-2860;+340864;161741;481224;276;6;16;16;0;2619;1731;0;888;0
"01203";"Hacking";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";184;467;37;543;270021;238;75284;38;3128;261;188488;6;3121;0;0;11;25080;11;25080;0;0;0;0;3;3925;1;22637;1;22637;0;0;0;0;0;0;81;108734;76;82539;4;25263;0;0;0;0;1;932;430397;34;"Dominikanerinnen Kapelle";-5165;+339408;161550;481137;240;3;5;5;0;977;687;0;290;0
"01204";"Hadersdorf";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";2744;6272;826;7029;2549579;3299;335882;281;17903;3415;2191531;34;4263;158;1186160;27;100452;25;94342;0;0;0;0;312;15950312;43;123099;41;112163;2;10936;0;0;0;0;941;686846;919;545632;2;32758;0;0;2;1127;18;107329;20596448;34;"Greutberg";-8847;+343804;161251;481359;448;34;57;57;0;7742;4591;0;3148;0
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";667;1486;65;2035;885575;833;216245;276;23978;888;634732;38;10620;0;0;5;6251;4;4654;0;0;0;0;2;15416;1;250;0;0;1;250;0;0;0;0;111;322372;109;213134;1;12925;0;0;0;0;1;96313;1229864;34;"Lainzerstraße 53";-2961;+338282;161737;481100;261;9;18;18;0;1592;1120;0;472;0
"01206";"Hütteldorf";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";2476;5210;459;6838;2925029;3052;543377;272;63429;3219;2287326;295;30897;110;462468;54;992775;47;985294;0;0;0;0;44;889459;69;87753;60;81729;9;6024;0;0;0;0;781;797199;738;550061;7;130606;0;0;3;491;33;116041;6154683;34;"Hütteldorf, Pfarrkirche";-5623;+340440;161528;481210;217;30;48;48;0;7693;4628;0;3065;0
"01207";"Lainz";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";1016;2285;119;3005;1186077;1352;305019;353;54739;1274;822096;26;4223;7;1789;9;186856;9;186856;0;0;0;0;2;32951;0;0;0;0;0;0;0;0;0;0;191;307963;186;283585;4;17259;0;0;0;0;1;7119;1715636;34;"Lainz, Pfarrkirche";-3607;+337562;161705;481037;208;10;14;14;0;2169;1388;0;781;0
"01208";"Oberbaumgarten";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";442;998;62;1216;562260;564;158621;147;23948;486;375066;19;4625;1;226;37;67989;15;56500;0;0;0;0;0;0;1;27873;1;27873;0;0;0;0;0;0;192;240135;189;164702;2;74138;0;0;0;0;1;1295;898483;34;"Hütteldorferstraße 357";-4191;+339964;161637;481155;222;7;10;10;0;1563;1034;0;529;0
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";2600;5288;474;6618;2554281;3031;485644;476;24353;3067;2034168;44;10116;205;565691;44;80076;43;76522;0;0;0;0;8;124535;2;4421;1;3309;1;1112;0;0;0;0;640;611605;627;539251;3;28383;0;0;0;0;10;43971;3940609;34;"Ober St. Veit, Pfarrkirche";-4816;+338766;161607;481116;227;17;53;53;0;6217;3501;0;2696;0
"01210";"Penzing";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";1139;2110;108;3306;1181814;1456;585706;758;117428;1073;472259;19;6421;0;0;23;90315;23;90315;0;0;0;0;0;0;7;34024;4;33360;3;664;0;0;0;0;363;620950;330;448162;18;150182;0;0;0;0;15;22606;1927103;34;"Penzing, Kirche";-2240;+339290;161812;481133;206;12;22;22;0;2884;2049;0;835;0
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";27;128;99;209;129111;106;30228;1;27;100;96517;2;2339;0;0;4;162119;4;162119;0;0;0;0;2;23944;0;0;0;0;0;0;0;0;0;0;13;91151;11;27035;0;0;0;0;0;0;2;64116;406325;34;"Rosenhügel";-3392;+335851;161716;480942;254;2;5;5;0;787;393;0;394;0
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";20;134;24;138;398643;81;146844;38;206778;16;40674;3;4347;0;0;34;1460302;30;1403485;0;0;0;0;3;49856;10;31660;2;4823;8;26837;0;0;0;0;37;65047;33;59842;4;5205;0;0;0;0;0;0;2005508;34;"Gloriette";-1725;+337807;161836;481045;235;3;5;5;0;665;316;0;349;0
"01213";"Speising";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";942;2062;157;2606;1099085;1164;288490;229;26471;1154;774697;59;9427;2;477;89;326807;18;242142;0;0;0;0;41;31799;0;0;0;0;0;0;0;0;0;0;283;345388;274;304852;6;33717;0;0;1;1507;2;5312;1803556;34;"Speisingerstraße 44";-3337;+336847;161718;481014;219;8;22;22;0;2790;1744;0;1046;0
"01214";"Unterbaumgarten";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";544;1085;51;1511;534479;686;190353;196;24828;617;317596;12;1702;0;0;23;17673;15;14008;0;0;0;0;0;0;2;20769;2;20769;0;0;0;0;0;0;197;419221;178;168186;9;73361;0;0;0;0;10;177674;992142;34;"Baumgarten, Altersheim";-3366;+339819;161717;481150;219;6;10;10;0;1375;1035;0;340;0
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"f.d.12/13/14 Bez.,Purkersdorf";"Hietzing";"90001";"Wien";410;894;43;1194;453544;505;144130;175;11055;483;290923;31;7436;0;0;2;18386;2;18386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;136909;70;123010;3;13899;0;0;0;0;0;0;608839;34;"Unter St. Veit, Kirche";-3519;+338753;161710;481116;201;4;8;8;0;836;566;0;270;0
"01216";"Weidlingau";"Wien";"Wien";"Fünfhaus";"f.d.12/13/14 Bez.,Purkersdorf";"Penzing";"90001";"Wien";321;793;80;922;478220;424;101705;45;3649;449;372336;4;530;0;0;2;7434;2;7434;0;0;0;0;34;123044;15;100267;15;100267;0;0;0;0;0;0;176;225777;153;133657;2;21988;0;0;0;0;21;70132;934742;34;"Mariabrunn, Kirche";-7741;+340950;161345;481227;227;4;10;10;0;1658;1071;0;587;0
"01301";"Altmannsdorf";"Wien";"Wien";"Meidling";"f.d.12/13/14 Bez.,Purkersdorf";"Meidling";"90001";"Wien";809;1920;473;2449;1579178;1129;478201;279;117047;1031;977023;10;6907;3;3415;24;105110;21;98540;0;0;0;0;1;2089;0;0;0;0;0;0;0;0;0;0;524;616743;483;423433;22;141982;0;0;0;0;19;51328;2306535;34;"Altmannsdorf, Pfarrkirche";-738;+336052;161924;480948;197;16;17;17;0;3924;1843;0;2080;0
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"f.d.6.,7.u.15.Bez. in Wien";"Rudolfsheim-Fünfhaus";"90001";"Wien";997;1554;100;2424;1128121;1139;628142;684;107066;583;382413;18;10500;0;0;45;162390;44;159756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;587762;305;520968;5;64568;0;0;0;0;3;2226;1878273;34;"St. Anton v. Padua, Pfarrkirche";+162;+340114;162008;481200;216;13;18;18;0;1679;859;0;820;0
"01303";"Gaudenzdorf";"Wien";"Wien";"Meidling";"f.d.12/13/14 Bez.,Purkersdorf";"Meidling";"90001";"Wien";219;320;19;461;183217;200;94740;142;39102;118;49218;1;157;0;0;5;4984;5;4984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;87230;69;74903;6;11297;0;0;0;0;8;1030;275431;34;"Umspannwerk Gaudenzdorf";+569;+338661;162028;481113;179;3;3;3;0;595;454;0;141;0
"01304";"Hetzendorf";"Wien";"Wien";"Meidling";"f.d.12/13/14 Bez.,Purkersdorf";"Meidling";"90001";"Wien";857;2028;173;2652;1184413;1191;316335;269;51289;1156;809785;36;7004;14;48331;54;150253;43;106323;0;0;0;0;2;460;2;177;0;0;2;177;0;0;0;0;339;575715;283;346284;46;107870;0;0;0;0;10;121561;1959349;34;"Hetzendorf, Pfarrkirche";-2128;+336262;161817;480955;219;7;23;23;0;2914;1665;0;1249;0
"01305";"Meidling";"Wien";"Wien";"Meidling";"f.d.12/13/14 Bez.,Purkersdorf";"Meidling";"90001";"Wien";1676;2649;115;4157;1863634;1941;945922;1028;208594;1170;701697;18;7421;0;0;75;228952;73;225814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;551;1093470;520;817223;24;151096;0;0;0;0;7;125151;3186056;34;"Meidling, Pfarrkirche";+205;+338146;162010;481056;187;25;33;33;0;3013;2098;0;915;0
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"f.d.6.,7.u.15.Bez. in Wien";"Rudolfsheim-Fünfhaus";"90001";"Wien";1150;1680;105;2725;875642;1234;559420;858;135889;624;175564;9;4769;0;0;61;196983;61;196983;0;0;0;0;0;0;2;21271;2;21271;0;0;0;0;0;0;285;580526;271;390026;10;177122;0;0;0;0;4;13378;1674422;34;"Rudolfsheim, Kirche";-622;+339840;161930;481151;230;12;14;14;0;1842;949;0;893;0
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"f.d.6.,7.u.15.Bez. in Wien";"Rudolfsheim-Fünfhaus";"90001";"Wien";247;422;42;570;234608;245;129222;186;45211;136;58398;3;1777;0;0;2;2398;2;2398;0;0;0;0;0;0;1;25292;1;25292;0;0;0;0;0;0;142;100079;142;100079;0;0;0;0;0;0;0;0;362377;34;"Sechshaus, Sparkassaplatz";-52;+338664;161957;481113;179;3;5;5;0;835;538;0;297;0
"01401";"Dornbach";"Wien";"Wien";"Hernals";"f.d.8.,16.u.17.Bez. in Wien";"Hernals";"90001";"Wien";2430;5242;1035;6530;2407209;2925;446999;343;41008;3250;1917573;12;1629;36;34856;135;263109;121;232557;10;90982;0;0;29;2129035;27;12205;24;8475;2;3713;1;17;0;0;1185;643919;1172;490799;1;3054;0;0;0;0;12;150066;5581315;34;"Dornbach, Kirche";-2478;+343454;161800;481348;238;14;55;55;0;9349;4806;0;4543;0
"01402";"Hernals";"Wien";"Wien";"Hernals";"f.d.8.,16.u.17.Bez. in Wien";"Hernals";"90001";"Wien";1749;2691;212;4312;1177681;2006;754849;1266;163351;1016;250053;24;9428;0;0;48;184144;47;176286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;591553;345;473991;16;24009;0;0;0;0;14;93553;1953378;34;"Kalvarienberg, Kirche";-12;+342100;161959;481304;202;10;23;23;0;3031;1715;0;1312;0
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"f.d.8.,16.u.17.Bez. in Wien";"Ottakring";"90001";"Wien";689;917;29;1599;408187;732;284258;515;61702;345;59137;7;3090;0;0;4;9050;4;9050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;184300;173;184210;0;0;0;0;0;0;1;90;601537;34;"Agfa, Lerchenfeldergürtel 19";+350;+340801;162017;481222;206;4;3;3;0;777;477;0;300;0
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"f.d.8.,16.u.17.Bez. in Wien";"Hernals";"90001";"Wien";645;1571;357;1502;583725;654;72231;79;8339;765;502463;4;692;48;868029;4;59218;4;59218;0;0;0;0;141;2119240;52;21093;48;14743;4;6350;0;0;0;0;516;207776;511;206042;0;0;0;0;0;0;5;1734;3859081;34;"Kleingartenanlage Höhenstraße";-4345;+345855;161629;481506;344;3;26;26;0;3345;2025;0;1320;0
"01405";"Ottakring";"Wien";"Wien";"Hernals";"f.d.8.,16.u.17.Bez. in Wien";"Ottakring";"90001";"Wien";4014;7250;1207;9909;3819418;4667;1478495;1777;285650;3432;2043344;33;11929;46;199787;123;527688;109;499731;21;65607;0;0;36;1852665;8;6373;3;55;4;6314;1;4;0;0;1505;1597730;1436;1240702;21;92396;0;0;0;0;48;264632;8069268;34;"Wilhelminenberg, Schloß";-3453;+342323;161713;481311;358;30;75;75;0;11519;6363;0;5156;0
"01501";"Gersthof";"Wien";"Wien";"Döbling";"f.d.9/18/19 Bez.,Klosterneuburg";"Währing";"90001";"Wien";767;1621;42;2365;543865;964;235590;425;32094;960;270738;16;5443;0;0;31;74482;31;74482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;260123;161;216960;4;10470;0;0;0;0;6;32693;878470;34;"Gersthof, Frauenklinik";-668;+343326;161928;481344;239;2;15;15;0;960;677;0;283;0
"01502";"Grinzing";"Wien";"Wien";"Döbling";"f.d.9/18/19 Bez.,Klosterneuburg";"Döbling";"90001";"Wien";1193;2985;261;3059;1511532;1233;246001;269;33536;1557;1231995;0;0;194;876969;20;57166;15;46762;297;843970;0;0;70;2891286;1;656;0;0;0;0;1;656;0;0;418;553645;387;488175;0;0;8;7184;0;0;23;58286;6735224;34;"Cobenzl, Restaurant";-699;+347231;161926;481550;376;11;53;53;0;4118;1789;0;2329;0
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"f.d.9/18/19 Bez.,Klosterneuburg";"Döbling";"90001";"Wien";853;2017;223;2136;1269174;931;361997;238;111500;967;795677;0;0;103;86908;77;238643;77;238643;185;435479;0;0;15;40837;6;2026;2;752;4;1274;0;0;0;0;358;631269;310;354447;36;231680;0;0;2;1152;10;43990;2704336;34;"Heiligenstadt, Pfarrkirche";+1761;+346083;162125;481513;201;14;27;27;0;4342;2349;0;1993;0
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"f.d.9/18/19 Bez.,Klosterneuburg";"Döbling";"90001";"Wien";94;168;6;99;66677;44;8364;8;1026;47;57287;0;0;13;34274;0;0;0;0;15;35913;0;0;61;437956;0;0;0;0;0;0;0;0;0;0;29;75089;27;73490;0;0;0;0;0;0;2;1599;649909;34;"Kahlenberg, Kirche";+345;+348597;162017;481634;455;2;3;3;0;125;60;0;65;0
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"f.d.9/18/19 Bez.,Klosterneuburg";"Döbling";"90001";"Wien";315;798;68;516;308364;208;31264;27;4389;281;272711;0;0;134;228271;0;0;0;0;52;224902;0;0;95;855447;8;110504;8;110504;0;0;0;0;0;0;148;532619;106;141800;3;39605;2;16636;11;6052;26;328526;2260107;34;"Leopoldsberg, Kirche";+953;+348844;162046;481642;424;5;14;14;0;2075;1498;0;577;0
