"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"01103";"Kaiserebersdorf";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";1897;4870;1240;2716;2329357;137;66200;0;0;1678;1577110;901;686047;1440;4677221;2;13791;2;13791;0;0;0;0;4;7419;17;34735;15;34396;0;0;0;0;2;339;710;4687294;653;872707;33;723722;0;0;3;495;21;3090370;11749817;34;"Zentralfriedhof, evang. Kirche";+8753;+334818;162704;480908;174;41;59;59;0;7202;3425;0;3683;0
"01104";"Oberlaa Land";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1251;2977;245;1599;773212;10;12513;0;0;737;418007;852;342692;1097;3187883;1;7664;1;7664;0;0;0;0;0;0;12;133889;11;130742;1;3147;0;0;0;0;278;401270;239;276783;11;6349;0;0;3;359;25;117779;4503918;34;"Oberlaa, Pfarrkirche";+5410;+333004;162422;480809;175;6;42;42;0;4403;3219;0;1155;0
"01105";"Oberlaa Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1211;2767;253;1403;1515048;121;153875;0;0;735;1167942;547;193231;973;3619081;27;1219707;27;1219707;71;181467;0;0;36;382144;3;34520;0;0;3;34520;0;0;0;0;275;647788;250;385076;12;203464;0;0;0;0;13;59248;7599755;34;"Laaerberg, Radiostation";+5606;+335092;162431;480917;250;13;64;64;0;3746;2494;0;1238;0
"01106";"Rothneusiedl";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";184;515;103;244;192837;1;503;0;0;135;118811;108;73523;203;1642244;1;1014;1;1014;0;0;0;0;0;0;7;10403;7;10403;0;0;0;0;0;0;61;52296;61;52296;0;0;0;0;0;0;0;0;1898794;34;"Himbergerstraße 51, Kapelle, TP 774-59";+3780;+333387;162303;480822;190;2;20;20;0;949;560;0;389;0
"01107";"Simmering";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";2129;5082;695;3112;4110040;82;161676;0;0;1379;1835733;1651;2112631;989;3080037;32;157812;32;157812;0;0;0;0;3;70510;11;25468;11;25468;0;0;0;0;0;0;967;2950315;864;1506662;24;537123;0;0;2;546;77;905984;10394182;34;"Simmering, Kirche";+6711;+336798;162525;481012;173;56;63;63;0;7196;3239;0;3829;0
"01108";"Unterlaa";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";296;747;69;188;114018;4;4004;0;0;41;27002;143;83012;481;3074378;3;4813;3;4813;0;0;0;0;0;0;5;16704;5;16704;0;0;0;0;0;0;75;171183;72;104783;0;0;0;0;0;0;3;66400;3381096;34;"Funkmast Umspannwerk SO";+6661;+331946;162522;480735;200;4;27;27;0;1461;1047;0;412;0
"01109";"Albern";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";136;353;45;141;66156;1;885;0;0;54;29420;86;35851;125;632213;0;0;0;0;0;0;0;0;18;751520;21;656083;18;579298;0;0;1;4809;2;71976;50;480431;30;88215;6;15677;0;0;0;0;14;376539;2586403;34;"Alberner Hafen, Agrarspeicher";+12064;+335635;162944;480934;152;6;25;25;0;574;220;0;346;0
"01201";"Auhof";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2362;4802;99;4149;1493454;23;22276;0;0;2429;1307584;1697;163594;327;4183141;10;73653;10;73653;0;0;0;0;76;19585019;17;105771;14;64579;3;41192;0;0;0;0;245;630741;242;613924;1;11776;0;0;0;0;2;5041;26071779;34;"Wohnhaus Rohrhaus";-7561;+337813;161354;481045;402;18;46;46;0;1992;1353;0;633;0
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";675;1488;37;1173;1259628;49;96321;0;0;535;633906;589;529401;136;81226;1;847;1;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;386594;171;318767;0;0;0;0;0;0;9;67827;1728295;34;"Wiener Radiowerke";-2860;+340864;161741;481224;276;6;18;18;0;1770;1474;0;295;0
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";184;465;20;545;284874;239;75554;39;3146;260;202785;7;3389;1;1291;5;11107;5;11107;0;0;0;0;0;0;1;22637;1;22637;0;0;0;0;0;0;81;109837;76;83593;4;25263;0;0;0;0;1;981;429746;34;"Dominikanerinnen Kapelle";-5165;+339408;161550;481137;240;3;6;6;0;850;655;0;190;0
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2710;6045;547;4667;2357053;182;46149;0;0;2610;2073950;1875;236954;623;1568028;3;17250;3;17250;0;0;0;0;304;15986552;46;121082;44;110146;2;10936;0;0;0;0;515;551218;500;485599;2;34326;0;0;2;1127;11;30166;20601183;34;"Greutberg";-8847;+343804;161251;481359;448;34;66;66;0;5112;3135;0;1975;0
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";666;1502;53;1420;890232;11;16589;0;0;778;633495;631;240148;0;0;2;17082;2;17082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;322334;87;212013;1;13534;0;0;0;0;2;96787;1229648;34;"Lainzerstraße 53";-2961;+338282;161737;481100;261;9;21;21;0;1439;1061;0;375;0
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2439;5178;231;4134;3047226;267;160277;0;0;2292;2441192;1575;445757;618;764258;13;597680;13;597680;0;0;0;0;96;951164;30;91363;30;91363;0;0;0;0;0;0;377;703727;341;505732;6;133688;1;10750;2;1809;27;51748;6155418;34;"Hütteldorf, Pfarrkirche";-5623;+340440;161528;481210;217;30;51;51;0;6503;4464;0;2036;0
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";1018;2299;82;2036;1322077;97;66959;0;0;1077;796212;862;458906;83;80637;2;2192;2;2192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;310735;184;285677;5;17616;0;0;0;0;6;7442;1715641;34;"Lainz, Pfarrkirche";-3607;+337562;161705;481037;208;10;14;14;0;1802;1233;0;567;0
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";444;995;57;781;549857;34;18324;0;0;372;356679;375;174854;95;32251;5;52667;5;52667;0;0;0;0;0;0;1;27873;1;27873;0;0;0;0;0;0;118;235844;112;153922;2;78542;0;0;0;0;4;3380;898492;34;"Hütteldorferstraße 357";-4191;+339964;161637;481155;222;7;11;11;0;1517;1025;0;483;0
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2525;5242;227;4082;2302040;55;37089;0;0;2381;1825080;1646;439871;711;897318;12;47359;12;47359;0;0;0;0;6;89142;1;3309;1;3309;0;0;0;0;0;0;462;601624;446;527243;3;28899;0;0;0;0;13;45482;3940792;34;"Ober St. Veit, Pfarrkirche";-4816;+338766;161607;481116;227;17;55;55;0;4503;2750;0;1743;0
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";1145;2164;90;1813;1201843;12;22523;0;0;612;395937;1189;783383;75;68604;22;157297;22;157297;0;0;0;0;0;0;4;50950;4;50950;0;0;0;0;0;0;251;633011;213;466630;18;138515;0;0;4;4398;16;23468;2111705;34;"Penzing, Kirche";-2240;+339290;161812;481133;206;12;27;27;0;2593;1788;0;801;0
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";13;39;11;37;146042;20;26224;0;0;15;117479;2;2339;0;0;3;169156;3;169156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;91136;9;27020;0;0;0;0;0;0;2;64116;406334;34;"Rosenhügel";-3392;+335851;161716;480942;254;2;5;5;0;301;206;0;94;0
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";14;131;1;87;1104557;0;0;0;0;24;662187;63;442370;1;80;9;456214;9;456214;0;0;0;0;3;357121;2;5931;2;5931;0;0;0;0;0;0;29;78858;25;71765;4;7093;0;0;0;0;0;0;2002761;34;"Gloriette";-1725;+337807;161836;481045;235;3;5;5;0;339;337;0;2;0
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";939;2056;121;1672;1171820;94;104328;0;0;909;629239;669;438253;222;230737;8;71805;8;71805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;329456;164;288243;7;38382;0;0;2;170;6;2661;1803818;34;"Speisingerstraße 44";-3337;+336847;161718;481014;219;8;22;22;0;2540;1666;0;854;0
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";545;1105;38;894;485522;48;29977;0;0;392;215074;454;240471;47;32115;4;8904;4;8904;0;0;0;0;0;0;3;20984;3;20984;0;0;0;0;0;0;158;444660;129;168047;8;72620;0;0;1;19;20;203974;992185;34;"Baumgarten, Altersheim";-3366;+339819;161717;481150;219;6;11;11;0;1295;1055;0;240;0
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";420;920;22;854;462135;4;1851;0;0;430;299060;420;161224;0;0;1;8300;1;8300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;138510;62;121965;2;13519;0;0;0;0;3;3026;608945;34;"Unter St. Veit, Kirche";-3519;+338753;161710;481116;201;4;9;9;0;681;518;0;161;0
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";312;798;57;622;393029;9;5584;0;0;347;319867;266;67578;69;174948;0;0;0;0;0;0;0;0;32;118004;11;106300;11;106300;0;0;0;0;0;0;74;138961;65;92990;1;28187;0;0;1;24;7;17760;931242;34;"Mariabrunn, Kirche";-7741;+340950;161345;481227;227;4;11;11;0;1486;1050;0;424;0
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";715;1751;138;1365;1536290;94;119300;0;0;707;782189;564;634801;155;109047;4;57245;4;57245;0;0;0;0;0;0;4;373;4;373;0;0;0;0;0;0;231;602580;182;395680;23;175207;0;0;5;230;21;31463;2305535;34;"Altmannsdorf, Pfarrkirche";-738;+336052;161924;480948;197;15;18;18;0;2291;1409;0;859;0
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1024;1564;71;1236;834790;19;27281;0;0;174;119978;1043;687531;97;313972;14;115976;14;115976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;618375;214;503207;3;110706;0;0;0;0;7;4462;1883113;34;"St. Anton v. Padua, Pfarrkirche";+162;+340114;162008;481200;216;13;19;19;0;1485;859;0;622;0
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";225;336;9;481;184802;204;95552;149;39516;127;49577;1;157;0;0;2;1122;2;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;89549;77;85252;1;1304;0;0;0;0;10;2993;275473;34;"Umspannwerk Gaudenzdorf";+569;+338661;162028;481113;179;3;3;3;0;478;419;0;59;0
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";864;2112;144;1697;1172845;144;253383;0;0;829;591306;724;328156;186;170252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;616899;191;327012;21;151035;0;0;3;230;18;138622;1959996;34;"Hetzendorf, Pfarrkirche";-2128;+336262;161817;480955;219;8;26;26;0;2616;1558;0;1045;0
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";1677;2671;96;4201;1865061;1965;957325;1044;194144;1175;707844;17;5748;0;0;77;232191;76;229833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556;1088778;527;813883;24;151664;0;0;0;0;5;123231;3186030;34;"Meidling, Pfarrkirche";+205;+338146;162010;481056;187;25;36;36;0;2582;1918;0;664;0
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1151;1640;83;1470;882305;20;27790;0;0;237;80695;1213;773820;0;0;6;11822;6;11822;0;0;0;0;0;0;1;5513;1;5513;0;0;0;0;0;0;166;590153;154;397382;2;188446;0;0;0;0;10;4325;1489793;34;"Rudolfsheim, Kirche";-622;+339840;161930;481151;230;12;15;15;0;1512;883;0;623;0
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";249;423;37;572;234745;246;129737;186;44832;137;58399;3;1777;0;0;2;2398;2;2398;0;0;0;0;0;0;1;25292;1;25292;0;0;0;0;0;0;142;99975;142;99975;0;0;0;0;0;0;0;0;362410;34;"Sechshaus, Sparkassaplatz";-52;+338664;161957;481113;179;3;8;8;0;786;517;0;269;0
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2312;4995;451;3614;2165223;109;86023;0;0;2111;1652372;1394;426828;783;541953;15;35871;10;34701;14;101926;0;0;40;2160469;4;5231;4;5231;0;0;0;0;0;0;565;595593;542;453630;1;3250;0;0;4;5181;18;133532;5606266;34;"Dornbach, Kirche";-2478;+343454;161800;481348;238;14;62;62;0;5612;3210;0;2384;0
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1722;2676;118;2312;1170213;8;3729;0;0;535;188799;1769;977685;79;43331;13;153837;13;153837;0;0;0;0;0;0;1;1282;1;1282;0;0;0;0;0;0;273;583996;249;484193;20;29571;0;0;0;0;4;70232;1952659;34;"Kalvarienberg, Kirche";-12;+342100;161959;481304;202;10;24;24;0;2295;1417;0;854;0
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";692;925;16;1598;408228;732;283796;515;61690;343;59173;8;3569;0;0;4;9050;4;9050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;184444;182;184354;0;0;0;0;0;0;1;90;601722;34;"Agfa, Lerchenfeldergürtel 19";+350;+340801;162017;481222;206;4;3;3;0;667;551;0;116;0
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";580;1436;121;1053;589434;39;11853;0;0;596;500533;418;77048;98;952799;2;36378;2;36378;0;0;0;0;114;2092274;48;19004;44;12654;4;6350;0;0;0;0;155;168662;155;168662;0;0;0;0;0;0;0;0;3858551;34;"Kleingartenanlage Höhenstraße";-4345;+345855;161629;481506;344;3;27;27;0;2084;1569;0;508;0
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3674;6690;348;5191;3656894;213;249687;0;0;1794;1561036;3184;1846171;638;701287;19;230454;19;230454;21;60751;0;0;30;1871375;1;3330;0;0;1;3330;0;0;0;0;827;1537424;788;1257172;13;89694;0;0;1;1385;25;189173;8061515;34;"Wilhelminenberg, Schloß";-3453;+342323;161713;481311;358;30;82;82;0;6851;4488;0;2332;0
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";768;1654;26;1508;585006;15;12102;0;0;724;243438;769;329466;11;3467;3;5997;3;5997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;261522;119;220035;4;11613;0;0;0;0;11;29874;855992;34;"Gersthof, Frauenklinik";-668;+343326;161928;481344;239;2;16;16;0;875;690;0;185;0
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1194;2988;186;2044;1525475;41;30477;0;0;1197;1134881;806;360117;363;978289;5;4836;5;4836;308;872043;0;0;60;2903682;6;5071;3;492;0;0;3;4579;0;0;227;445214;206;400007;0;0;10;8414;5;6786;6;30007;6734610;34;"Cobenzl, Restaurant";-699;+347231;161926;481550;376;11;55;55;0;3409;1422;0;1969;0
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";852;2082;124;1436;1254641;19;19376;0;0;704;690625;713;544640;216;199032;12;88395;12;88395;182;415554;0;0;14;40071;7;1805;6;1522;0;0;0;0;1;283;230;705385;192;363038;13;266355;0;0;2;1152;23;74840;2704883;34;"Heiligenstadt, Pfarrkirche";+1761;+346083;162125;481513;201;14;27;27;0;3527;2297;0;1216;0
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";95;179;0;74;64871;0;0;0;0;40;55084;34;9787;11;39014;0;0;0;0;15;35917;0;0;59;463089;0;0;0;0;0;0;0;0;0;0;20;47022;19;45619;0;0;0;0;0;0;1;1403;649913;34;"Kahlenberg, Kirche";+345;+348597;162017;481634;455;2;3;3;0;20;20;0;0;0
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";317;801;35;437;274321;10;2160;0;0;254;236047;173;36114;137;240166;0;0;0;0;51;229670;0;0;97;863248;11;352119;5;276686;0;0;0;0;6;75433;81;301483;58;112996;4;32562;3;17076;13;6022;3;132827;2261007;34;"Leopoldsberg, Kirche";+953;+348844;162046;481642;424;5;15;15;0;1391;1122;0;269;0
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";566;1151;69;686;433819;15;11904;0;0;407;343034;264;78881;155;92247;0;0;0;0;226;370183;0;0;30;375395;0;0;0;0;0;0;0;0;0;0;69;246948;59;76943;0;0;0;0;0;0;10;170005;1518592;34;"Neustift am Walde, Kirche";-2130;+345828;161817;481505;260;4;17;17;0;1834;1326;0;508;0
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";853;1754;197;985;668880;13;3654;0;0;424;323268;548;341958;182;160819;0;0;0;0;402;1098336;0;0;13;40723;4;1537;4;1537;0;0;0;0;0;0;178;298150;125;215502;12;44077;0;0;13;7906;28;30665;2268445;34;"Nußdorf, Kirche";+2427;+346614;162158;481530;170;12;26;26;0;2190;1087;0;1103;0
