"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"09015";"Gaisberg";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;288465;0;0;0;0;0;0;0;0;0;0;3;7326;3;7326;0;0;0;0;0;0;0;0;295791;34;"Mitten im Wald";-17000;+379200;160611;483304;300;0;0;0;0;0;0;0;0;0
"09016";"Goggendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";478;2070;17;327;145364;9;9928;1;61;111;57390;206;77985;1313;7157526;6;6512;1;754;302;619316;0;0;18;132194;16;76753;16;76753;0;0;0;0;0;0;122;291713;118;281359;0;0;3;8766;0;0;1;1588;8429378;34;"Kirche";-29339;+386910;155607;483712;265;14;29;29;0;7260;7170;0;90;5
"09017";"Göllersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";787;2114;148;867;351528;142;34633;1;716;270;156118;454;160061;1014;4261696;3;21482;3;21482;122;237077;0;0;22;127082;26;78924;26;78924;0;0;0;0;0;0;210;573276;180;317159;4;65717;19;122108;0;0;7;68292;5651065;34;"Kirche";-15589;+372777;160721;482937;243;11;55;55;0;8392;7595;0;763;5
"09018";"Mittergrabern";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31009";"Grabern";392;1322;26;475;198115;46;13113;1;222;184;101094;244;83686;689;5384487;1;948;1;948;88;259937;0;0;23;647417;12;43655;9;40190;1;777;0;0;2;2688;103;225119;101;222658;0;0;0;0;0;0;2;2461;6759678;34;"Kirche";-23434;+386808;160056;483710;283;10;53;53;0;4607;4453;0;154;23
"09019";"Obergrabern";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31009";"Grabern";269;1154;23;221;117210;31;17871;0;0;59;58530;131;40809;767;4385108;0;0;0;0;40;75422;0;0;52;233302;13;43035;13;43035;0;0;0;0;0;0;97;166064;96;164826;0;0;1;1238;0;0;0;0;5020141;34;"Kapelle";-24871;+385658;155946;483633;280;4;24;24;0;3282;3141;0;139;43
"09020";"Groß";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";317;1191;9;237;104141;19;5697;0;0;61;43234;157;55210;607;4791834;0;0;0;0;66;149426;0;0;197;1619331;9;24243;9;24243;0;0;0;0;0;0;98;218752;97;217813;0;0;0;0;0;0;1;939;6907727;34;"Kirche";-25270;+381603;155927;483421;321;12;49;49;0;2764;2619;0;104;2
"09021";"Obergrub";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";97;629;7;144;48657;18;4389;0;0;38;9817;88;34451;387;1938280;0;0;0;0;5;6646;0;0;76;802177;3;6071;2;2738;1;3333;0;0;0;0;53;90553;50;87813;0;0;0;0;0;0;3;2740;2892384;34;"Kapelle";-11374;+373517;161046;483001;270;8;29;29;0;2266;2171;0;95;8
"09022";"Untergrub";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";131;597;1;220;57389;131;30692;53;19464;36;7233;0;0;357;3559936;1;2249;1;2249;5;4841;0;0;17;68942;3;20736;3;20736;0;0;0;0;0;0;74;144834;74;144834;0;0;0;0;0;0;0;0;3858927;34;"Kapelle";-11561;+372562;161037;482930;242;4;15;15;0;2774;2765;0;7;0
"09023";"Grund";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";683;1644;34;449;174864;22;9326;0;0;140;41759;287;123779;969;11523963;0;0;0;0;51;100083;0;0;9;42601;23;92411;20;88870;3;3541;0;0;0;0;170;525481;161;392040;4;118295;0;0;0;0;5;15146;12459403;34;"Kirche";-19800;+388021;160353;483750;233;12;102;102;0;7694;7441;0;244;0
"09024";"Guntersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31014";"Guntersdorf";1000;3063;209;1325;395632;527;137535;311;92693;484;164319;3;1085;1666;16253916;6;24220;2;20539;304;662200;0;0;34;222171;22;101396;18;78102;0;0;4;23294;0;0;256;747737;250;672102;2;71211;0;0;0;0;4;4424;18407272;34;"Kirche";-20982;+390100;160255;483857;290;10;129;129;0;7940;6986;0;898;0
"09025";"Hart";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";159;451;7;102;78684;4;695;0;0;16;19195;82;58794;294;2673259;0;0;0;0;10;16681;0;0;2;277415;4;6089;3;4377;1;1712;0;0;0;0;44;112708;43;110576;0;0;0;0;0;0;1;2132;3164836;34;"Kirche";-13208;+385377;160915;483625;247;5;19;19;0;1547;1509;0;38;2
"09026";"Haslach";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31028";"Nappersdorf-Kammersdorf";425;1919;98;290;101530;135;35253;66;16568;89;49709;0;0;1388;5886213;0;0;0;0;51;82624;0;0;311;1001660;5;12049;5;12049;0;0;0;0;0;0;106;254501;105;252207;0;0;0;0;0;0;1;2294;7338577;34;"Kapelle";-10307;+385377;161137;483625;263;8;61;61;0;3448;2462;0;962;11
"09027";"Hetzmannsdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";118;388;29;126;56469;12;3230;3;497;36;13274;75;39468;210;2087864;0;0;0;0;0;0;0;0;3;3971;11;49810;10;48763;1;1047;0;0;0;0;53;101087;48;80741;2;12332;1;1230;0;0;2;6784;2299201;34;"Kapelle";-17462;+385890;160547;483641;228;4;16;16;0;1915;1728;0;185;1
"09028";"Hollabrunn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";3182;7372;1033;3902;1642345;294;123753;7;1487;1490;832703;2111;684402;2826;9611930;12;59761;9;43321;256;387036;0;0;116;702366;59;184683;57;183428;2;1255;0;0;0;0;548;1555432;467;1172555;4;92664;10;11937;3;13206;64;265070;14143553;34;"Pfarrkirche";-18613;+380399;160452;483343;282;21;210;210;0;21347;15732;0;5484;53
"09029";"Immendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";548;2379;65;693;229132;6;1780;0;0;266;75844;421;151508;1335;9724913;1;94449;1;94449;126;276760;0;0;63;1515192;14;69482;14;69482;0;0;0;0;0;0;159;426761;155;415693;0;0;0;0;2;6249;2;4819;12336689;34;"Pfarrkirche";-15039;+389696;160745;483844;260;7;116;116;0;4999;4695;0;296;0
"09030";"Kleinkadolz";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";203;528;217;233;72712;121;15969;35;9988;76;46633;1;122;268;2326855;1;660;1;660;1;547;0;0;74;434045;0;0;0;0;0;0;0;0;0;0;50;117165;50;117165;0;0;0;0;0;0;0;0;2951984;34;"Kapelle";-6819;+384013;161427;483541;284;6;20;20;0;1273;396;0;877;0
"09031";"Kalladorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";368;1295;23;355;136713;10;3001;0;0;131;33659;214;100053;795;5615994;0;0;0;0;20;54908;0;0;16;630791;8;36224;7;33905;1;2319;0;0;0;0;113;218359;113;218359;0;0;0;0;0;0;0;0;6692989;34;"Kapelle";-18233;+389579;160509;483840;232;4;76;76;0;5213;5091;0;115;0
"09032";"Kammersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31028";"Nappersdorf-Kammersdorf";548;1669;114;783;264412;384;83648;137;39862;256;138859;6;2043;946;9640114;0;0;0;0;90;153834;0;0;43;965668;13;75681;13;75681;0;0;0;0;0;0;130;404965;128;398938;0;0;0;0;0;0;2;6027;11504674;34;"Kirche";-6723;+387705;161432;483741;273;20;88;88;0;5832;5099;0;692;26
"09033";"Kleinkirchberg";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";183;488;16;43;30767;13;9216;1;251;14;15858;15;5442;330;1767881;0;0;0;0;75;135804;0;0;15;187172;3;23666;3;23666;0;0;0;0;0;0;40;80981;39;80893;0;0;0;0;0;0;1;88;2226271;34;"Kapelle";-29362;+384123;155607;483542;249;4;18;18;0;870;835;0;20;4
"09034";"Kleedorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";109;340;13;100;61415;24;6226;0;0;44;36824;32;18365;151;1352244;0;0;0;0;3;4569;0;0;65;324690;9;20727;9;20727;0;0;0;0;0;0;40;60848;39;60186;0;0;0;0;0;0;1;662;1824493;34;"Kapelle";-20280;+374280;160332;483025;230;1;12;12;0;1145;1068;0;77;7
"09035";"Magersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";464;1451;21;496;155408;26;5194;1;28;205;99520;264;50666;647;1772439;6;5550;2;267;45;55677;0;0;253;1857078;0;0;0;0;0;0;0;0;0;0;47;117673;46;116165;0;0;0;0;0;0;1;1508;3963825;34;"Kapelle";-16741;+380321;160623;483341;281;9;26;26;0;866;758;0;107;6
"09036";"Mariathal";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";204;614;18;152;60584;17;4486;0;0;52;19003;83;37095;285;1933219;0;0;0;0;1;996;0;0;168;917347;0;0;0;0;0;0;0;0;0;0;26;86538;24;72796;0;0;0;0;0;0;2;13742;2998684;34;"Kapelle";-16034;+381290;160658;483412;271;4;17;17;0;1127;1039;0;87;11
"09037";"Nappersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31028";"Nappersdorf-Kammersdorf";345;922;65;451;177644;33;8589;0;0;171;85750;247;83305;401;3555358;0;0;0;0;0;0;0;0;7;44476;11;38841;10;38499;1;342;0;0;0;0;88;178543;83;173409;0;0;0;0;1;64;4;5070;3994862;34;"Kirche";-10585;+387912;161123;483747;256;4;39;39;0;3936;3662;0;267;11
"09038";"Großnondorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31014";"Guntersdorf";492;1960;88;821;175652;426;76598;173;29210;220;69289;2;555;949;8786104;2;2119;0;0;285;656994;0;0;19;32241;18;39118;17;38829;1;289;0;0;0;0;131;317913;130;316374;0;0;0;0;0;0;1;1539;10010141;34;"Kirche";-25621;+388487;155908;483804;289;12;42;42;0;7163;6607;0;527;0
"09039";"Oberparschenbrunn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";111;648;11;234;79166;132;25250;53;9118;49;44798;0;0;370;2274126;0;0;0;0;26;51333;0;0;47;493105;13;17862;12;17396;1;466;0;0;0;0;70;156227;70;156227;0;0;0;0;0;0;0;0;3071819;34;"Kapelle";-17682;+370723;160539;482830;284;3;28;9;19;2440;2371;0;69;12
"09040";"Porrau";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";134;718;293;130;65167;4;1683;1;100;33;16352;92;47032;263;2097361;2;6091;2;6091;0;0;0;0;257;10960224;6;11535;6;11535;0;0;0;0;0;0;91;251850;82;242906;0;0;1;1862;1;864;7;6218;13392228;34;"Kapelle";-12465;+377108;160952;483157;283;20;47;47;0;2075;253;0;1816;0
"09041";"Pranhartsberg";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";157;623;13;72;24849;8;2254;0;0;13;5165;51;17430;430;2839890;0;0;0;0;65;194990;0;0;4;12666;5;11056;5;11056;0;0;0;0;0;0;61;125680;61;125680;0;0;0;0;0;0;0;0;3209131;34;"Kapelle";-25813;+384420;155900;483552;304;4;26;26;0;1569;1490;0;78;7
"09042";"Puch";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";178;1023;16;168;84385;16;6846;0;0;56;43324;96;34215;341;1934868;0;0;0;0;139;297539;0;0;288;1256438;13;24275;13;24275;0;0;0;0;0;0;96;185108;95;184785;0;0;0;0;0;0;1;323;3782613;34;"Kapelle";-21490;+373403;160233;482956;260;7;34;34;0;3124;3054;0;70;11
"09043";"Raffelhof";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";13;45;5;10;21363;5;5635;4;14252;1;1476;0;0;22;2099581;0;0;0;0;0;0;0;0;6;31219;6;16915;6;16915;0;0;0;0;0;0;8;46208;8;46208;0;0;0;0;0;0;0;0;2215286;34;"Raffelhof Kreuzspitze";-15386;+386179;160729;483651;277;4;9;9;0;159;102;0;47;1
"09044";"Raschala";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";282;1033;266;303;129098;43;12712;0;0;125;74576;135;41810;363;2101932;2;390;2;390;15;17798;0;0;307;5581482;10;30838;8;22779;2;8059;0;0;0;0;78;303898;70;279767;0;0;7;23984;1;147;0;0;8165436;34;"Kapelle";-18109;+378635;160517;483246;263;7;37;37;0;1980;310;0;1580;0
"09045";"Roggendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";144;415;278;177;69503;11;2619;1;270;72;34826;93;31788;178;2703786;0;0;0;0;0;0;0;0;0;0;6;13211;6;13211;0;0;0;0;0;0;67;110580;64;109320;0;0;0;0;1;183;2;1077;2897080;34;"Kirche";-14419;+386757;160816;483709;275;2;33;33;0;2260;1059;0;1158;0
"09046";"Roseldorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";509;2220;7;480;197710;59;22405;2;277;167;77974;252;97054;1348;9494272;0;0;0;0;289;642872;0;0;10;34998;25;107858;25;107858;0;0;0;0;0;0;148;363638;147;361409;0;0;0;0;0;0;1;2229;10841348;34;"Kirche";-29793;+389876;155544;483848;279;10;13;13;0;5752;5679;0;48;24
"09047";"Schalladorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";240;1035;29;291;79706;17;3411;0;0;102;19466;172;56829;521;4292964;0;0;0;0;119;322946;0;0;26;60196;11;21317;11;21317;0;0;0;0;0;0;93;148025;92;146765;0;0;0;0;1;1260;0;0;4925154;34;"Kirche";-13555;+388773;160858;483815;254;8;55;55;0;4108;3959;0;149;1
"09048";"Schönborn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";4;37;1;22;32434;10;11865;7;16957;5;3612;0;0;2;29822;19;331377;19;331377;0;0;0;0;9;467489;6;48995;1;8155;5;40840;0;0;0;0;6;12240;6;12240;0;0;0;0;0;0;0;0;922357;34;"EP1, Landesstr.";-14068;+370449;160835;482821;197;0;2;2;0;78;66;0;12;0
"09049";"Schöngrabern";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31009";"Grabern";690;2368;48;998;336553;468;97024;203;46107;325;193215;2;207;1074;8058365;2;10558;2;10558;83;172830;0;0;511;1370463;21;97449;20;97239;1;210;0;0;0;0;181;441638;179;395543;1;43288;0;0;0;0;1;2807;10487856;34;"Kirche";-19737;+384913;160356;483609;288;8;83;83;0;8035;7785;0;238;38
"09051";"Kleinsierndorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31028";"Nappersdorf-Kammersdorf";251;970;176;136;32121;69;13609;27;3438;38;14903;2;171;611;2242206;0;0;0;0;19;14704;0;0;238;693025;5;15103;5;15103;0;0;0;0;0;0;56;83581;56;83581;0;0;0;0;0;0;0;0;3080740;34;"EP5";-7753;+386213;161341;483652;232;5;21;21;0;1221;237;0;978;0
"09052";"Sitzendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";731;2455;98;700;305630;64;20392;0;0;181;97618;455;187620;1245;6166761;0;0;0;0;394;891875;0;0;25;465065;12;70558;12;70558;0;0;0;0;0;0;165;405139;160;397893;0;0;1;301;2;2228;2;4717;8305028;34;"Kirche";-28663;+384639;155641;483559;280;12;97;97;0;6330;5569;0;755;51
"09053";"Sitzenhart";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";211;864;16;136;56305;15;3207;2;262;32;19313;87;33523;491;2452741;0;0;0;0;66;175937;0;0;122;909319;4;3266;4;3266;0;0;0;0;0;0;66;126227;65;125882;0;0;0;0;1;345;0;0;3723795;34;"Kirche";-26106;+385843;155845;483638;312;5;35;35;0;2156;2028;0;128;4
"09054";"Sonnberg";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";388;1166;440;314;185876;32;5730;0;0;129;78314;153;101832;628;4125651;5;29012;4;18082;16;36166;0;0;110;680102;10;46513;10;46513;0;0;0;0;0;0;124;294460;115;254806;1;21309;0;0;3;8237;5;10108;5397780;34;"Kirche";-20236;+378111;160333;483229;250;5;54;54;0;2848;643;0;2150;2
"09055";"Obersteinabrunn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31009";"Grabern";253;888;90;290;83146;17;2957;0;0;107;24016;166;56173;503;4713847;0;0;0;0;5;15682;0;0;19;28388;10;47010;10;47010;0;0;0;0;0;0;81;156640;80;152262;0;0;0;0;0;0;1;4378;5044713;34;"Kapelle";-23054;+387663;160114;483738;266;6;40;40;0;4172;3802;0;364;22
"09056";"Großstelzendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";377;1390;23;392;198998;35;12679;1;80;123;115411;233;70828;713;3547590;2;4482;1;3195;58;95933;0;0;149;1137216;22;59915;19;58395;3;1520;0;0;0;0;114;336811;107;281219;1;31043;1;987;0;0;5;23562;5380945;34;"Kirche";-16645;+374121;160629;483020;246;9;62;62;0;4459;4328;0;131;10
"09057";"Kleinstelzendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";155;743;15;156;72923;11;7966;0;0;49;37259;96;27698;332;1795650;0;0;0;0;54;140527;0;0;153;749419;3;4519;2;4415;1;104;0;0;0;0;62;102162;62;102162;0;0;0;0;0;0;0;0;2865200;34;"Kapelle";-26026;+381370;155850;483414;300;3;25;25;0;1950;1839;0;108;1
"09058";"Kleinstetteldorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";202;830;30;227;88794;16;5443;1;150;47;20759;163;62442;512;4224201;0;0;0;0;9;14046;0;0;24;57925;14;37003;13;36303;1;700;0;0;0;0;65;211224;63;206555;0;0;0;0;0;0;2;4669;4633193;34;"Kapelle";-13736;+383111;160850;483511;255;6;42;42;0;4810;4670;0;139;2
"09059";"Oberstinkenbrunn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";430;2053;29;471;153230;10;1932;0;0;140;60503;321;90795;1108;5496398;1;6419;1;6419;353;721161;0;0;12;43591;7;21425;6;20874;1;551;0;0;0;0;132;262983;130;260081;0;0;0;0;1;66;1;2836;6705207;34;"Kirche";-12424;+387771;160953;483742;269;11;70;70;0;6562;6380;0;181;15
"09061";"Suttenbrunn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";279;1143;47;279;113532;31;9936;0;0;77;42322;171;61274;639;4503992;0;0;0;0;158;297076;0;0;26;298395;9;26820;8;25636;1;1184;0;0;0;0;72;176959;72;176959;0;0;0;0;0;0;0;0;5416774;34;"Kapelle";-19630;+383044;160402;483509;257;7;57;57;0;4061;3830;0;225;6
"09064";"Viendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";277;1054;33;476;203387;180;46638;90;30596;206;126153;0;0;460;5968598;7;142931;7;142931;0;0;0;0;92;264940;40;96609;39;91557;1;5052;0;0;0;0;144;438137;136;391513;1;33602;6;12299;0;0;1;723;7114602;34;"Kapelle";-14305;+371749;160823;482903;217;9;21;21;0;4658;4515;0;143;2
"09065";"Viendorf Weingebirge";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";114;395;1;0;0;0;0;0;0;0;0;0;0;260;650380;0;0;0;0;98;175023;0;0;33;35736;2;5220;2;5220;0;0;0;0;0;0;6;18717;6;18717;0;0;0;0;0;0;0;0;885076;34;"EP4";-14217;+374041;160827;483018;300;2;7;7;0;186;168;0;18;0
"09066";"Weyerburg";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";183;811;29;166;85466;13;4395;1;177;24;15692;128;65202;416;3982703;2;4040;2;4040;7;6757;0;0;160;8121836;9;16834;9;16834;0;0;0;0;0;0;82;314607;74;254488;0;0;7;59391;0;0;1;728;12532243;34;"Kirche";-10849;+381526;161111;483420;290;15;70;69;1;2641;2297;0;342;13
"09067";"Kleinweikersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31028";"Nappersdorf-Kammersdorf";454;1642;38;347;104484;16;3103;0;0;91;12887;240;88494;673;4427199;0;0;0;0;537;987990;0;0;6;9479;0;0;0;0;0;0;0;0;0;0;107;269438;99;225103;0;0;0;0;1;8389;7;35946;5798590;34;"Kapelle";-9776;+388229;161202;483757;227;10;55;55;0;3106;2600;0;506;6
"09068";"Wieselsfeld";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";215;773;23;151;47361;5;2121;0;0;23;16557;123;28683;392;2386618;0;0;0;0;35;95056;0;0;144;3583157;1;1682;1;1682;0;0;0;0;0;0;64;148351;64;148351;0;0;0;0;0;0;0;0;6262225;34;"Kapelle";-15512;+382001;160723;483435;297;9;27;27;0;1813;1730;0;83;0
"09069";"Windpassing";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31009";"Grabern";191;815;0;232;63780;13;3320;0;0;62;13296;157;47164;478;3333033;0;0;0;0;17;59051;0;0;26;13082;8;28556;8;28556;0;0;0;0;0;0;68;132025;68;132025;0;0;0;0;0;0;0;0;3629527;34;"Kapelle";-21313;+386699;160239;483707;267;4;48;48;0;4223;4200;0;23;23
"09070";"Wischathal";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31008";"Göllersdorf";149;593;7;99;72339;0;0;0;0;57;56394;42;15945;377;1152067;0;0;0;0;1;1083;0;0;109;329689;1;378;1;378;0;0;0;0;0;0;13;37450;13;37450;0;0;0;0;0;0;0;0;1593006;34;"Kapelle";-18702;+371727;160449;482902;292;2;15;15;0;818;767;0;51;0
"09071";"Wolfsbrunn";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31022";"Hollabrunn";120;671;0;98;36649;6;5528;0;0;29;16465;63;14656;340;1484433;0;0;0;0;14;40248;0;0;202;1836988;1;115;1;115;0;0;0;0;0;0;24;50010;24;50010;0;0;0;0;0;0;0;0;3448443;34;"Kapelle";-22250;+378300;160155;483235;260;0;8;8;0;230;215;0;15;0
"09072";"Wullersdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31051";"Wullersdorf";680;1627;100;731;317793;36;9244;0;0;315;158819;380;149730;768;7966042;8;24969;8;24969;0;0;0;0;9;45584;16;91085;14;90036;2;1049;0;0;0;0;135;352094;131;339097;0;0;0;0;1;6304;3;6693;8797567;34;"Kirche";-16899;+387713;160615;483740;289;3;82;82;0;3904;3484;0;418;0
"09073";"Frauendorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";580;2809;48;454;211791;79;33842;3;583;146;90800;226;86566;1564;9033377;0;0;0;0;340;685699;0;0;353;1958219;17;109895;17;109895;0;0;0;0;0;0;187;440994;184;425625;0;0;0;0;1;646;2;14723;12439975;34;"Kirche";-29181;+381609;155616;483421;275;15;79;78;1;8096;7740;0;272;8
"09074";"Niederschleinz";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31043";"Sitzendorf an der Schmida";395;1323;30;348;203969;71;36375;0;0;109;112660;168;54934;688;5248812;5;27769;0;0;267;681433;0;0;3;13102;3;37076;3;37076;0;0;0;0;0;0;88;258034;76;198792;1;35908;0;0;0;0;11;23334;6470195;34;"Kirche";-32522;+384172;155333;483543;283;8;47;47;0;7445;7208;0;228;4
"09101";"Baierdorf";"Niederösterreich";"Korneuburg";"Hollabrunn";"Hollabrunn";"Hollabrunn";"31036";"Ravelsbach";135;504;199;189;63327;103;18605;30;9016;56;35706;0;0;244;1727418;0;0;0;0;20;43995;0;0;130;109375;7;6632;4;6079;3;553;0;0;0;0;28;82865;28;82865;0;0;0;0;0;0;0;0;2033612;34;"Kapelle";-38255;+378652;154855;483243;322;6;15;15;0;1538;452;0;1074;7
