"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"01201";"Auhof";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2362;4790;102;6479;1650853;3246;269798;258;7595;2818;1361138;157;12322;126;4483791;9;69819;9;69819;0;0;0;0;46;18972937;31;206515;25;163538;6;42977;0;0;0;0;314;687982;302;663896;1;11776;0;0;0;0;11;12310;26071897;34;"Wohnhaus Rohrhaus";-7561;+337813;161354;481045;402;18;46;46;0;2015;1363;0;652;0
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";676;1488;37;2174;1262705;1071;397413;254;223649;834;638086;15;3557;15;36486;36;39519;34;34615;0;0;0;0;0;0;1;476;0;0;1;476;0;0;0;0;337;389109;329;322635;0;0;0;0;0;0;8;66474;1728295;34;"Wiener Radiowerke";-2860;+340864;161741;481224;276;6;18;18;0;1769;1473;0;295;0
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";184;465;23;544;284892;240;75820;38;3128;260;202823;6;3121;1;1291;5;11107;5;11107;0;0;0;0;0;0;1;22637;1;22637;0;0;0;0;0;0;83;109813;77;83569;5;25263;0;0;0;0;1;981;429740;34;"Dominikanerinnen Kapelle";-5165;+339408;161550;481137;240;3;6;6;0;876;670;0;206;0
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2709;6047;554;4670;2357028;180;45027;0;0;2616;2075253;1874;236748;623;1567847;3;17250;3;17250;0;0;0;0;304;15986552;46;121082;44;110146;2;10936;0;0;0;0;518;551460;503;485841;2;34326;0;0;2;1127;11;30166;20601219;34;"Greutberg";-8847;+343804;161251;481359;448;34;66;66;0;5281;3252;0;2027;0
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";666;1496;55;2044;885132;837;216157;276;22779;892;635382;39;10814;2;269;5;6248;4;4651;0;0;0;0;2;15416;1;250;0;0;1;250;0;0;0;0;110;322359;108;213121;1;12925;0;0;0;0;1;96313;1229674;34;"Lainzerstraße 53";-2961;+338282;161737;481100;261;9;21;21;0;1475;1092;0;383;0
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2435;5179;240;4136;3046499;269;160247;0;0;2296;2441807;1571;444445;618;764258;13;597680;13;597680;0;0;0;0;95;950724;32;91654;32;91654;0;0;0;0;0;0;378;704602;342;506607;6;133688;1;10750;2;1809;27;51748;6155417;34;"Hütteldorf, Pfarrkirche";-5623;+340440;161528;481210;217;30;51;51;0;6586;4491;0;2092;0
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";1019;2304;91;3026;1237477;1369;305538;357;54794;1275;873044;25;4101;21;7600;9;161962;9;161962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;308589;181;284211;4;17259;0;0;0;0;1;7119;1715628;34;"Lainz, Pfarrkirche";-3607;+337562;161705;481037;208;10;14;14;0;1907;1270;0;637;0
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";444;995;56;1218;559396;568;158784;147;23864;484;372123;19;4625;2;783;39;70182;15;55943;0;0;0;0;0;0;1;27873;1;27873;0;0;0;0;0;0;192;240258;189;164825;2;74138;0;0;0;0;1;1295;898492;34;"Hütteldorferstraße 357";-4191;+339964;161637;481155;222;7;11;11;0;1522;1022;0;491;0
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2522;5232;251;6633;2558174;3050;478855;484;24676;3054;2044166;45;10477;215;569689;40;81846;40;81846;0;0;0;0;7;115005;2;4421;1;3309;1;1112;0;0;0;0;567;611611;554;539257;3;28383;0;0;0;0;10;43971;3940746;34;"Ober St. Veit, Pfarrkirche";-4816;+338766;161607;481116;227;17;55;55;0;4744;2858;0;1886;0
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";1145;2165;91;3332;1181818;1470;587523;761;125830;1078;460743;23;7722;9;3755;56;240352;56;240352;0;0;0;0;0;0;8;49873;5;49118;3;755;0;0;0;0;369;637621;335;458481;19;156534;0;0;0;0;15;22606;2113419;34;"Penzing, Kirche";-2240;+339290;161812;481133;206;12;27;27;0;2613;1797;0;816;0
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";13;39;11;37;146042;20;26224;0;0;15;117479;2;2339;0;0;3;169156;3;169156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;91136;9;27020;0;0;0;0;0;0;2;64116;406334;34;"Rosenhügel";-3392;+335851;161716;480942;254;2;5;5;0;300;206;0;94;0
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";13;131;1;137;399228;79;147979;39;206491;16;40411;3;4347;0;0;34;1485878;29;1434061;0;0;0;0;2;21251;11;31921;2;4823;9;27098;0;0;0;0;36;64483;32;59278;4;5205;0;0;0;0;0;0;2002761;34;"Gloriette";-1725;+337807;161836;481045;235;3;5;5;0;339;337;0;2;0
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";938;2057;121;2625;1090217;1175;289356;235;26780;1156;764494;59;9587;25;18221;96;355145;19;265261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;340235;259;301572;5;34868;0;0;1;1507;1;2288;1803818;34;"Speisingerstraße 44";-3337;+336847;161718;481014;219;8;22;22;0;2521;1667;0;854;0
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";545;1099;39;1531;527019;697;194527;197;25050;625;305740;12;1702;0;0;25;25565;17;14048;0;0;0;0;0;0;2;20769;2;20769;0;0;0;0;0;0;200;418541;182;168060;8;73041;0;0;0;0;10;177440;991894;34;"Baumgarten, Altersheim";-3366;+339819;161717;481150;219;6;11;11;0;1292;1036;0;256;0
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";420;919;25;1232;453760;521;149614;179;10990;501;285720;31;7436;0;0;2;18386;2;18386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;136784;71;122713;3;14071;0;0;0;0;0;0;608930;34;"Unter St. Veit, Kirche";-3519;+338753;161710;481116;201;4;9;9;0;690;520;0;170;0
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";314;800;60;626;393107;13;6110;0;0;350;319840;263;67157;69;174948;0;0;0;0;0;0;0;0;31;117894;11;106139;11;106139;0;0;0;0;0;0;75;139129;66;93158;1;28187;0;0;1;24;7;17760;931217;34;"Mariabrunn, Kirche";-7741;+340950;161345;481227;227;4;11;11;0;1598;1143;0;443;0
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";711;1749;149;2387;1586552;1097;478047;301;120857;978;985099;11;2549;13;23565;21;104919;18;98349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;590568;353;412979;17;141754;0;0;0;0;12;35835;2305604;34;"Altmannsdorf, Pfarrkirche";-738;+336052;161924;480948;197;15;18;18;0;2340;1399;0;941;0
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1021;1563;72;2437;1124191;1145;615260;690;111469;584;386962;18;10500;0;0;57;169521;57;169521;0;0;0;0;0;0;4;486;0;0;4;486;0;0;0;0;308;588929;304;522421;3;64522;0;0;0;0;1;1986;1883127;34;"St. Anton v. Padua, Pfarrkirche";+162;+340114;162008;481200;216;13;19;19;0;1493;869;0;624;0
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";225;336;10;481;184770;204;95551;149;39485;127;49577;1;157;0;0;2;1122;2;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;89549;77;85252;1;1304;0;0;0;0;10;2993;275441;34;"Umspannwerk Gaudenzdorf";+569;+338661;162028;481113;179;3;3;3;0;484;425;0;59;0
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";860;2045;148;2690;1175731;1214;318204;272;51877;1168;798646;36;7004;14;48331;60;155225;40;103291;0;0;0;0;0;0;2;177;0;0;2;177;0;0;0;0;342;580498;285;344136;46;107873;0;0;1;2765;10;125724;1959962;34;"Hetzendorf, Pfarrkirche";-2128;+336262;161817;480955;219;8;26;26;0;2701;1604;0;1097;0
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";1678;2671;100;4197;1863168;1962;955588;1043;194214;1174;705945;18;7421;0;0;77;232191;75;229053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559;1090700;528;813875;24;151674;0;0;0;0;7;125151;3186059;34;"Meidling, Pfarrkirche";+205;+338146;162010;481056;187;25;36;36;0;2723;1908;0;815;0
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1150;1641;87;2731;876726;1232;561700;860;132920;630;177337;9;4769;1;679;28;47027;28;47027;0;0;0;0;0;0;1;5513;1;5513;0;0;0;0;0;0;278;559856;267;387835;9;171305;0;0;0;0;2;716;1489801;34;"Rudolfsheim, Kirche";-622;+339840;161930;481151;230;12;15;15;0;1562;886;0;676;0
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";249;423;37;572;234745;246;129737;186;44832;137;58399;3;1777;0;0;2;2398;2;2398;0;0;0;0;0;0;1;25292;1;25292;0;0;0;0;0;0;142;99975;142;99975;0;0;0;0;0;0;0;0;362410;34;"Sechshaus, Sparkassaplatz";-52;+338664;161957;481113;179;3;8;8;0;786;517;0;269;0
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2343;5008;483;3622;2164818;112;86711;0;0;2121;1652678;1389;425429;773;537454;15;35871;10;34701;14;101926;0;0;40;2160469;4;5231;4;5231;0;0;0;0;0;0;583;600568;560;458605;1;3250;0;0;4;5181;18;133532;5606337;34;"Dornbach, Kirche";-2478;+343454;161800;481348;238;14;62;62;0;6068;3427;0;2598;0
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1721;2674;127;2311;1170160;8;3729;0;0;534;188503;1769;977928;78;43473;13;153837;13;153837;0;0;0;0;0;0;1;1282;1;1282;0;0;0;0;0;0;273;583944;249;484141;20;29571;0;0;0;0;4;70232;1952696;34;"Kalvarienberg, Kirche";-12;+342100;161959;481304;202;10;24;24;0;2347;1428;0;896;0
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";693;925;16;1598;408228;732;283796;515;61690;343;59173;8;3569;0;0;4;9050;4;9050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;184444;182;184354;0;0;0;0;0;0;1;90;601722;34;"Agfa, Lerchenfeldergürtel 19";+350;+340801;162017;481222;206;4;3;3;0;667;551;0;116;0
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";580;1574;260;1124;588234;39;11853;1;74;666;499259;418;77048;98;952799;2;36378;2;36378;0;0;0;0;114;2092200;48;19004;44;12654;4;6350;0;0;0;0;223;170200;223;170200;0;0;0;0;0;0;0;0;3858815;34;"Kleingartenanlage Höhenstraße";-4345;+345855;161629;481506;344;3;27;27;0;2456;1578;0;871;0
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3660;6678;374;5194;3695581;211;249222;0;0;1803;1600515;3180;1845844;618;657642;19;230454;19;230454;21;60751;0;0;30;1871375;1;3330;0;0;1;3330;0;0;0;0;832;1540532;792;1259905;14;90069;0;0;1;1385;25;189173;8059665;34;"Wilhelminenberg, Schloß";-3453;+342323;161713;481311;358;30;82;82;0;7032;4459;0;2541;0
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";767;1651;27;1506;585011;16;12298;0;0;723;243460;767;329253;11;3467;3;5997;3;5997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;261495;119;220008;4;11613;0;0;0;0;11;29874;855970;34;"Gersthof, Frauenklinik";-668;+343326;161928;481344;239;2;16;16;0;880;687;0;193;0
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1191;2983;190;2046;1531847;43;30679;1;233;1199;1141259;803;359676;362;975944;5;4836;5;4836;302;865278;0;0;60;2903682;7;5038;4;459;0;0;3;4579;0;0;229;448072;206;399939;0;0;10;8414;5;6786;8;32933;6734697;34;"Cobenzl, Restaurant";-699;+347231;161926;481550;376;11;55;55;0;3502;1483;0;1997;0
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";856;2061;136;1431;1253457;21;19548;0;0;700;695534;710;538375;209;187122;12;88395;12;88395;182;425154;0;0;14;40071;6;1662;5;1379;0;0;0;0;1;283;223;708929;185;365793;13;266355;0;0;2;1152;23;75629;2704790;34;"Heiligenstadt, Pfarrkirche";+1761;+346083;162125;481513;201;14;27;27;0;3691;2353;0;1316;0
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";97;176;2;73;64882;2;2950;0;0;40;55109;31;6823;11;39014;0;0;0;0;15;35917;0;0;59;463045;0;0;0;0;0;0;0;0;0;0;20;47055;19;45652;0;0;0;0;0;0;1;1403;649913;34;"Kahlenberg, Kirche";+345;+348597;162017;481634;455;2;3;3;0;62;22;0;40;0
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";317;785;42;409;270739;10;2160;0;0;241;235577;158;33002;134;233906;0;0;0;0;53;235698;0;0;97;863248;11;352119;5;276686;0;0;0;0;6;75433;94;305042;73;117016;4;32562;2;16678;12;5959;3;132827;2260752;34;"Leopoldsberg, Kirche";+953;+348844;162046;481642;424;5;15;15;0;1508;1179;0;323;0
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";565;1151;75;687;435779;15;11904;0;0;408;344994;264;78881;154;90222;0;0;0;0;226;370298;0;0;30;375395;0;0;0;0;0;0;0;0;0;0;69;246916;59;76911;0;0;0;0;0;0;10;170005;1518610;34;"Neustift am Walde, Kirche";-2130;+345828;161817;481505;260;4;17;17;0;1881;1316;0;562;0
