"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"01002";"Alsergrund";"Wien";"Wien";"Josefstadt";"für den 9.,18. u. 19. Bezirk";"Alsergrund";"90001";"Wien";1625;2375;60;3729;1840568;1725;1203601;1548;278929;429;330074;27;27964;0;0;60;220333;60;220333;0;0;0;0;0;0;8;11072;8;11072;0;0;0;0;0;0;536;886025;527;811526;7;51906;0;0;0;0;2;22593;2957998;34;"Chemisch-physikalisches Institut";+1762;+342442;162125;481315;177;38;9;9;0;2317;1710;0;607;0
"01004";"Innere Stadt";"Wien";"Wien";"Innere Stadt Wien";"für den 1. Bezirk";"Innere Stadt";"90001";"Wien";1314;1939;19;2792;1403273;1458;1118009;1255;221066;48;36565;31;27633;0;0;41;364635;41;364635;0;0;0;0;0;0;5;33574;1;29109;4;4465;0;0;0;0;597;1071185;587;1061456;9;2990;0;0;0;0;1;6739;2872667;34;"St. Stefan Dom";+3041;+341095;162227;481232;171;47;3;3;0;2980;2723;0;257;0
"01005";"Josefstadt";"Wien";"Wien";"Josefstadt";"für den 8.,16. u. 17. Bezirk";"Josefstadt";"90001";"Wien";950;1350;29;2284;770203;1031;521320;867;127994;374;117032;12;3857;0;0;13;23661;13;23661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;297004;156;295969;2;1035;0;0;0;0;0;0;1090868;34;"Piaristenkirche";+1299;+341350;162103;481240;195;14;12;12;0;984;752;0;232;0
"01006";"Landstraße";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Landstraße";"90001";"Wien";2693;4557;401;6815;4368783;3012;2175937;2329;1035224;1446;1125925;28;31697;1;28128;153;767060;151;760749;0;0;0;0;0;0;15;15193;1;983;14;14210;0;0;0;0;1154;1993718;1031;1666604;100;256860;0;0;0;0;23;70254;7172882;34;"Herz Jesu Kirche";+4904;+339561;162357;481142;169;80;50;50;0;8094;5442;0;2466;0
"01008";"Margarethen";"Wien";"Wien";"Innere Stadt Wien";"für den 4.,5. u. 10. Bezirk";"Margareten";"90001";"Wien";1622;2375;127;3977;1318988;1783;830821;1216;168099;963;312109;15;7959;0;0;27;57713;27;57713;0;0;0;0;3;1274;0;0;0;0;0;0;0;0;0;0;444;628111;432;617803;11;10306;0;0;0;0;1;2;2006086;34;"Reinprechtsdorferstraße 35";+1561;+338669;162116;481113;170;23;16;16;0;3133;2152;0;981;0
"01009";"Mariahilf";"Wien";"Wien";"Innere Stadt Wien";"für den 6.,7. u. 15. Bezirk";"Mariahilf";"90001";"Wien";1152;1582;96;2644;959454;1214;662084;909;137518;508;146592;13;13260;0;0;35;34088;35;34088;0;0;0;0;0;0;1;41431;1;41431;0;0;0;0;0;0;266;423421;265;421576;0;0;0;0;0;0;1;1845;1458394;34;"Esterhazy Betonturm u. Apollo";+1492;+339841;162112;481151;192;22;10;10;0;2448;1726;0;722;0
"01010";"Neubau";"Wien";"Wien";"Josefstadt";"für den 6.,7. u. 15. Bezirk";"Neubau";"90001";"Wien";1326;1798;65;3136;1171012;1415;802976;1172;219314;539;143956;10;4766;0;0;26;42282;26;42282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;391513;217;391513;0;0;0;0;0;0;0;0;1604807;34;"St. Laurent. Pfarrkirche";+810;+340388;162039;481209;207;21;6;6;0;1694;1100;0;594;0
"01011";"Wieden";"Wien";"Wien";"Innere Stadt Wien";"für den 4.,5. u. 10. Bezirk";"Wieden";"90001";"Wien";1215;1783;63;3072;1261117;1323;748478;955;144873;786;363309;8;4457;0;0;38;70803;38;70803;0;0;0;0;0;0;4;1359;0;0;4;1359;0;0;0;0;266;469011;265;468813;0;0;0;0;0;0;1;198;1802290;34;"Paulanerkirche";+2629;+339726;162207;481147;200;21;10;10;0;2619;2131;0;488;0
"01101";"Favoriten";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1995;3235;242;2369;2169521;34;72732;0;0;283;474806;2052;1621983;237;475400;37;78753;37;78753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595;2521638;517;1106866;13;1197595;0;0;9;45672;56;171505;5245312;34;"Amalienbad";+3477;+337318;162248;481029;248;32;30;30;0;3914;2464;0;1358;0
"01102";"Inzersdorf Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1209;3241;603;2363;3139680;223;358082;1;2569;980;1665910;1159;1113119;342;2019196;7;53167;7;53167;0;0;0;0;0;0;5;46918;1;1169;4;45749;0;0;0;0;557;2600678;500;1497279;8;203632;25;621348;1;72;23;278347;7859639;34;"Stefan Fadinger-Platz, Kirche";+1862;+336348;162130;480958;243;24;61;61;0;8463;5760;0;2528;0
"01103";"Kaiserebersdorf";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";1899;4838;1291;2648;2233998;141;70063;0;0;1644;1478143;863;685792;1393;4564345;4;24285;2;13791;0;0;0;0;4;7419;16;33362;14;33023;0;0;0;0;2;339;800;4886042;738;954134;33;725634;0;0;3;495;26;3205779;11749451;34;"Zentralfriedhof, evang. Kirche";+8753;+334818;162704;480908;174;41;59;59;0;9544;5431;0;4002;0
"01104";"Oberlaa Land";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1284;2991;275;1609;775790;13;13574;0;0;747;421848;849;340368;1091;3173139;1;7664;1;7664;0;0;0;0;0;0;12;133773;11;130626;1;3147;0;0;0;0;291;413082;250;278670;10;6236;0;0;3;359;28;127817;4503448;34;"Oberlaa, Pfarrkirche";+5410;+333004;162422;480809;175;6;42;42;0;4681;3327;0;1323;0
"01105";"Oberlaa Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1215;2734;260;1399;1550166;115;186886;0;0;739;1169863;545;193417;937;3564453;27;1218879;27;1218879;75;197099;0;0;37;386263;3;34520;0;0;3;34520;0;0;0;0;279;648810;255;386377;11;203185;0;0;0;0;13;59248;7600190;34;"Laaerberg, Radiostation";+5606;+335092;162431;480917;250;13;64;64;0;3880;2573;0;1290;0
"01106";"Rothneusiedl";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";184;515;103;445;230865;179;53912;56;19345;208;157450;2;158;167;1540701;8;13258;8;13258;0;0;0;0;7;44715;3;7537;2;7498;1;39;0;0;0;0;116;61644;116;61644;0;0;0;0;0;0;0;0;1898720;34;"Himbergerstraße 51, Kapelle, TP 774-59";+3780;+333387;162303;480822;190;2;20;20;0;935;546;0;388;0
"01107";"Simmering";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";2124;5090;735;3116;4179357;85;162417;0;0;1390;1925289;1641;2091651;980;3028928;32;157812;32;157812;0;0;0;0;3;70510;11;25468;11;25468;0;0;0;0;0;0;983;2931793;880;1512060;25;537123;0;0;2;546;76;882064;10393868;34;"Simmering, Kirche";+6711;+336798;162525;481012;173;56;64;64;0;10910;6653;0;4109;0
"01108";"Unterlaa";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";298;747;69;188;114018;4;4004;0;0;41;27002;143;83012;480;3074415;3;4813;3;4813;0;0;0;0;0;0;5;16704;5;16704;0;0;0;0;0;0;76;171155;73;104755;0;0;0;0;0;0;3;66400;3381105;34;"Funkmast Umspannwerk SO";+6661;+331946;162522;480735;200;4;27;27;0;1436;1012;0;420;0
"01109";"Albern";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";137;353;45;141;66156;1;885;0;0;54;29420;86;35851;125;632213;0;0;0;0;0;0;0;0;18;751520;21;656083;18;579298;0;0;1;4809;2;71976;50;480431;30;88215;6;15677;0;0;0;0;14;376539;2586403;34;"Alberner Hafen, Agrarspeicher";+12064;+335635;162944;480934;152;6;25;25;0;569;214;0;347;0
"01201";"Auhof";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2363;4789;104;6480;1653219;3248;272288;258;7595;2818;1361129;156;12207;125;4483719;9;69819;9;69819;0;0;0;0;45;18925937;31;206515;25;163538;6;42977;0;0;0;0;315;732573;302;663896;1;11776;0;0;0;0;12;56901;26071782;34;"Wohnhaus Rohrhaus";-7561;+337813;161354;481045;402;18;46;46;0;2041;1381;0;660;0
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";676;1487;42;2171;1262698;1069;397292;253;223511;834;638338;15;3557;13;36483;36;39519;34;34615;0;0;0;0;0;0;1;476;0;0;1;476;0;0;0;0;337;389103;329;322629;0;0;0;0;0;0;8;66474;1728279;34;"Wiener Radiowerke";-2860;+340864;161741;481224;276;6;18;18;0;1833;1514;0;319;0
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";183;465;24;543;284842;239;75622;38;3128;260;202971;6;3121;1;1291;5;11107;5;11107;0;0;0;0;0;0;1;22637;1;22637;0;0;0;0;0;0;84;109872;78;83628;5;25263;0;0;0;0;1;981;429749;34;"Dominikanerinnen Kapelle";-5165;+339408;161550;481137;240;3;6;6;0;878;672;0;206;0
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2705;6061;562;4682;2356756;192;44947;0;0;2624;2075945;1866;235864;620;1565687;3;17250;3;17250;0;0;0;0;304;15985834;46;121023;44;110087;2;10936;0;0;0;0;539;554619;524;488990;2;34336;0;0;2;1127;11;30166;20601169;34;"Greutberg";-8847;+343804;161251;481359;448;34;66;66;0;5890;3809;0;2079;0
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";666;1495;57;2045;885032;838;216327;276;22779;893;635306;38;10620;2;269;5;6248;4;4651;0;0;0;0;2;15416;1;250;0;0;1;250;0;0;0;0;111;322464;109;213226;1;12925;0;0;0;0;1;96313;1229679;34;"Lainzerstraße 53";-2961;+338282;161737;481100;261;9;21;21;0;1502;1104;0;398;0
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2436;5166;264;4140;3056830;273;160214;0;0;2304;2456993;1563;439623;610;754420;13;597680;13;597680;0;0;0;0;92;949426;32;91654;32;91654;0;0;0;0;0;0;382;705393;346;507398;6;133688;1;10750;2;1809;27;51748;6155403;34;"Hütteldorf, Pfarrkirche";-5623;+340440;161528;481210;217;30;51;51;0;6779;4484;0;2292;0
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";1019;2303;100;3020;1191641;1365;305571;354;54405;1276;827564;25;4101;21;7600;10;182980;10;182980;0;0;0;0;1;24827;0;0;0;0;0;0;0;0;0;0;187;308608;182;284230;4;17259;0;0;0;0;1;7119;1715656;34;"Lainz, Pfarrkirche";-3607;+337562;161705;481037;208;10;14;14;0;1994;1311;0;683;0
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";443;998;58;1219;562141;566;158698;147;23864;487;374954;19;4625;2;783;38;67443;15;55943;0;0;0;0;0;0;1;27873;1;27873;0;0;0;0;0;0;192;240243;189;164810;2;74138;0;0;0;0;1;1295;898483;34;"Hütteldorferstraße 357";-4191;+339964;161637;481155;222;7;11;11;0;1563;1051;0;512;0
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2521;5222;265;6608;2553588;3037;478975;481;24438;3045;2039698;45;10477;215;569689;41;86426;40;82265;0;0;0;0;7;115005;2;4421;1;3309;1;1112;0;0;0;0;568;611667;555;539313;3;28383;0;0;0;0;10;43971;3940796;34;"Ober St. Veit, Pfarrkirche";-4816;+338766;161607;481116;227;17;56;56;0;4895;2936;0;1959;0
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";1145;2165;91;3334;1181980;1473;588666;762;125593;1079;461142;20;6579;4;1877;56;240352;56;240352;0;0;0;0;0;0;8;49873;5;49118;3;755;0;0;0;0;369;637621;335;458481;19;156534;0;0;0;0;15;22606;2111703;34;"Penzing, Kirche";-2240;+339290;161812;481133;206;12;27;27;0;2649;1833;0;816;0
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";13;39;11;37;140819;20;26224;0;0;15;112256;2;2339;0;0;3;150435;3;150435;0;0;0;0;2;23944;0;0;0;0;0;0;0;0;0;0;11;91136;9;27020;0;0;0;0;0;0;2;64116;406334;34;"Rosenhügel";-3392;+335851;161716;480942;254;2;5;5;0;300;206;0;94;0
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";13;130;1;137;399624;79;147979;39;206887;16;40411;3;4347;0;0;33;1485482;28;1433665;0;0;0;0;2;21251;11;31921;2;4823;9;27098;0;0;0;0;36;64483;32;59278;4;5205;0;0;0;0;0;0;2002761;34;"Gloriette";-1725;+337807;161836;481045;235;3;5;5;0;334;332;0;2;0
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";936;2063;130;2604;1084257;1172;289101;234;26767;1140;758968;58;9421;17;13736;95;331498;18;242142;0;0;0;0;41;31797;0;0;0;0;0;0;0;0;0;0;270;342391;263;303728;5;34868;0;0;1;1507;1;2288;1803679;34;"Speisingerstraße 44";-3337;+336847;161718;481014;219;8;22;22;0;2550;1666;0;884;0
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";545;1099;42;1531;534859;697;194338;197;25050;625;313769;12;1702;0;0;23;17673;15;14008;0;0;0;0;0;0;2;20769;2;20769;0;0;0;0;0;0;201;418868;182;168067;9;73361;0;0;0;0;10;177440;992169;34;"Baumgarten, Altersheim";-3366;+339819;161717;481150;219;6;11;11;0;1326;1047;0;279;0
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";418;914;30;1221;453794;515;145376;177;10647;498;290335;31;7436;0;0;2;18386;2;18386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;136799;71;122728;3;14071;0;0;0;0;0;0;608979;34;"Unter St. Veit, Kirche";-3519;+338753;161710;481116;201;4;9;9;0;729;535;0;194;0
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";315;798;65;628;393205;16;7712;0;0;352;320655;260;64838;69;174948;0;0;0;0;0;0;0;0;31;117894;11;106139;11;106139;0;0;0;0;0;0;74;139047;65;93076;1;28187;0;0;1;24;7;17760;931233;34;"Mariabrunn, Kirche";-7741;+340950;161345;481227;227;4;11;11;0;1646;1142;0;492;0
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";706;1753;179;2367;1585730;1084;478616;297;121328;975;983237;11;2549;13;19430;22;105074;19;98504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;595313;358;417724;17;141754;0;0;0;0;12;35835;2305547;34;"Altmannsdorf, Pfarrkirche";-738;+336052;161924;480948;197;15;18;18;0;2642;1512;0;1130;0
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1018;1567;78;2434;1124160;1144;615153;689;111461;583;387046;18;10500;0;0;59;169541;58;166907;0;0;0;0;0;0;4;486;0;0;4;486;0;0;0;0;310;588929;304;522181;3;64522;0;0;0;0;3;2226;1883116;34;"St. Anton v. Padua, Pfarrkirche";+162;+340114;162008;481200;216;13;19;19;0;1551;868;0;683;0
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";224;335;10;479;184729;203;94993;148;39281;127;50298;1;157;0;0;2;1122;2;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;89598;77;85301;1;1304;0;0;0;0;10;2993;275449;34;"Umspannwerk Gaudenzdorf";+569;+338661;162028;481113;179;3;3;3;0;494;431;0;63;0
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";859;2049;151;2690;1175175;1214;318200;272;52201;1168;797770;36;7004;14;48331;60;155342;40;103408;0;0;0;0;0;0;2;177;0;0;2;177;0;0;0;0;346;580459;289;344097;46;107873;0;0;1;2765;10;125724;1959484;34;"Hetzendorf, Pfarrkirche";-2128;+336262;161817;480955;219;8;26;26;0;2723;1611;0;1112;0
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";1679;2665;104;4187;1863232;1959;956760;1038;210559;1172;688492;18;7421;0;0;76;232597;74;229459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;1090213;526;813388;24;151674;0;0;0;0;7;125151;3186042;34;"Meidling, Pfarrkirche";+205;+338146;162010;481056;187;25;36;36;0;2784;1955;0;829;0
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1152;1641;88;2731;876726;1232;561700;860;132920;630;177337;9;4769;1;679;28;47027;28;47027;0;0;0;0;0;0;1;5513;1;5513;0;0;0;0;0;0;278;559856;266;383460;9;171305;0;0;0;0;3;5091;1489801;34;"Rudolfsheim, Kirche";-622;+339840;161930;481151;230;12;15;15;0;1569;883;0;686;0
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";249;423;37;572;234745;246;129737;186;44832;137;58399;3;1777;0;0;2;2398;2;2398;0;0;0;0;0;0;1;25292;1;25292;0;0;0;0;0;0;142;99975;142;99975;0;0;0;0;0;0;0;0;362410;34;"Sechshaus, Sparkassaplatz";-52;+338664;161957;481113;179;3;8;8;0;786;517;0;269;0
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2345;5055;579;3654;2155957;122;88240;0;0;2156;1645544;1376;422173;763;533045;15;35871;10;34701;14;101926;0;0;40;2160469;4;5231;4;5231;0;0;0;0;0;0;618;612899;606;461132;1;3250;0;0;3;261;8;148256;5605398;34;"Dornbach, Kirche";-2478;+343454;161800;481348;238;14;62;62;0;6918;3902;0;2962;0
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1722;2677;133;2316;1170136;10;4977;1;92;536;189791;1769;975276;78;43473;13;153837;13;153837;0;0;0;0;0;0;1;1282;1;1282;0;0;0;0;0;0;274;583953;250;484150;20;29571;0;0;0;0;4;70232;1952681;34;"Kalvarienberg, Kirche";-12;+342100;161959;481304;202;10;24;24;0;2393;1437;0;932;0
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";693;926;16;1600;408228;733;284263;516;61702;344;59173;7;3090;0;0;4;9050;4;9050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;184444;182;184354;0;0;0;0;0;0;1;90;601722;34;"Agfa, Lerchenfeldergürtel 19";+350;+340801;162017;481222;206;4;3;3;0;667;551;0;116;0
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";643;1579;273;1126;587654;44;12220;1;74;669;498648;412;76712;98;952796;2;36378;2;36378;0;0;0;0;114;2092200;48;19004;44;12654;4;6350;0;0;0;0;231;170800;231;170800;0;0;0;0;0;0;0;0;3858832;34;"Kleingartenanlage Höhenstraße";-4345;+345855;161629;481506;344;3;27;27;0;2525;1585;0;933;0
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3657;6691;395;5196;3690907;213;249598;2;296;1807;1608183;3174;1832830;614;659299;18;229980;18;229980;21;60751;0;0;30;1871375;1;3330;0;0;1;3330;0;0;0;0;850;1544701;810;1264074;14;90069;0;0;1;1385;25;189173;8060343;34;"Wilhelminenberg, Schloß";-3453;+342323;161713;481311;358;30;83;83;0;7190;4503;0;2643;0
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";765;1651;27;1506;585011;16;12298;0;0;723;243460;767;329253;11;3467;3;5997;3;5997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;261495;119;220008;4;11613;0;0;0;0;11;29874;855970;34;"Gersthof, Frauenklinik";-668;+343326;161928;481344;239;2;16;16;0;875;682;0;193;0
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1191;2976;201;2058;1537227;50;31934;3;1147;1209;1146851;796;357295;361;975558;5;4836;5;4836;295;860377;0;0;60;2903682;7;5038;4;459;0;0;3;4579;0;0;229;448008;206;399875;0;0;10;8414;5;6786;8;32933;6734726;34;"Cobenzl, Restaurant";-699;+347231;161926;481550;376;11;55;55;0;3628;1524;0;2082;0
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";856;2047;148;1431;1255502;26;21028;1;75;700;697235;704;537164;200;172155;12;88395;12;88395;188;437831;0;0;14;40071;6;1662;5;1379;0;0;0;0;1;283;218;709029;180;366204;13;266355;0;0;2;1152;23;75318;2704645;34;"Heiligenstadt, Pfarrkirche";+1761;+346083;162125;481513;201;14;27;27;0;3771;2347;0;1402;0
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";97;176;2;73;64882;2;2950;0;0;40;55109;31;6823;11;39014;0;0;0;0;15;35917;0;0;59;463045;0;0;0;0;0;0;0;0;0;0;20;47055;19;45652;0;0;0;0;0;0;1;1403;649913;34;"Kahlenberg, Kirche";+345;+348597;162017;481634;455;2;3;3;0;62;22;0;40;0
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";317;789;48;412;305025;12;5190;0;0;243;267124;157;32711;135;236329;0;0;0;0;52;232621;0;0;97;863248;11;309093;5;233660;0;0;0;0;6;75433;99;313747;75;123856;4;32562;2;16678;12;5270;6;135381;2260063;34;"Leopoldsberg, Kirche";+953;+348844;162046;481642;424;5;15;15;0;1720;1307;0;407;0
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";565;1150;79;686;435815;17;12280;0;0;409;345124;260;78411;154;90197;0;0;0;0;226;370298;0;0;30;375395;0;0;0;0;0;0;0;0;0;0;71;246903;61;76898;0;0;0;0;0;0;10;170005;1518608;34;"Neustift am Walde, Kirche";-2130;+345828;161817;481505;260;4;17;17;0;1932;1326;0;603;0
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";858;1758;217;990;664665;14;3643;1;51;433;320548;542;340423;176;164862;0;0;0;0;397;1090426;0;0;11;39071;4;1537;4;1537;0;0;0;0;0;0;192;307792;139;225682;12;44077;0;0;13;7906;28;30127;2268353;34;"Nußdorf, Kirche";+2427;+346614;162158;481530;170;12;26;26;0;2341;1144;0;1175;0
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1376;2843;80;2584;1763631;89;70795;0;0;1144;922814;1351;770022;0;0;32;75504;32;75504;0;0;0;0;0;0;3;396;3;396;0;0;0;0;0;0;232;572292;216;472460;9;26775;0;0;0;0;7;73057;2411823;34;"Döbling, Pfarrkirche";+1208;+344915;162059;481435;198;8;36;36;0;3082;2425;0;655;0
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";742;1548;202;1019;660980;23;6454;3;207;719;538192;274;116127;192;319036;0;0;0;0;161;293423;0;0;42;965059;6;6706;6;6706;0;0;0;0;0;0;158;102281;158;102281;0;0;0;0;0;0;0;0;2347485;34;"Zierleiten";-1776;+346419;161834;481524;331;4;20;20;0;3215;2152;0;1036;0
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1327;2981;141;2576;1751596;186;79365;0;0;1358;1358368;1032;313863;226;343920;11;67812;11;67812;7;17211;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;171;241104;166;233165;0;0;0;0;0;0;5;7939;2781623;34;"Batkagasse 10";-2024;+344486;161822;481421;315;11;35;35;0;2547;1478;0;1049;0
