"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"06032";"Helmahof";"Niederösterreich";"Gänserndorf";"Gänserndorf";"Gänserndorf";"Gänserndorf";"30808";"Deutsch - Wagram";1429;2613;0;527;108701;1670;4735507;501;339619;2;808;0;0;44;311283;3;82158;0;0;0;0;3;82158;0;0;0;0;0;0;0;0;0;0;0;0;133;281225;0;0;0;0;1;17185;0;0;0;0;125;248802;6;13180;0;0;0;0;0;0;0;0;0;0;1;2058;5859301
"06033";"Stallingerfeld";"Niederösterreich";"Gänserndorf";"Gänserndorf";"Gänserndorf";"Gänserndorf";"30808";"Deutsch - Wagram";200;393;0;3;795;313;7005754;0;0;0;0;0;0;12;129790;3;47109;0;0;0;0;3;47109;0;0;0;0;0;0;0;0;0;0;0;0;62;226613;0;0;0;0;0;0;0;0;0;0;59;117565;1;13327;0;0;0;0;0;0;2;95721;0;0;0;0;7410061
"06101";"Niederabsdorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30850";"Ringelsdorf - Niederabsdorf";617;1979;23;421;191859;1138;8602863;192;129950;61;108135;0;0;0;0;23;199884;0;0;0;0;8;125689;14;60719;0;0;0;0;0;0;1;13476;0;0;145;464059;0;0;0;0;6;41106;1;6441;0;0;87;231705;8;38694;0;0;1;13704;29;23099;2;25948;0;0;11;83362;9696750
"06102";"Windisch Baumgarten";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";732;3473;2;266;64633;2531;5156928;137;90808;368;740091;0;0;105;127907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;203039;0;0;1;28162;7;49802;0;0;0;0;44;69985;1;1105;0;0;0;0;4;24374;0;0;1;14;8;29597;6383406
"06103";"Blumenthal";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";585;2590;0;218;50874;1753;3769139;131;69732;205;416083;0;0;235;1823791;2;23556;0;0;0;0;2;23556;0;0;0;0;0;0;0;0;0;0;0;0;46;128992;0;0;0;0;6;45064;0;0;0;0;32;46614;1;10050;0;0;0;0;5;20287;0;0;0;0;2;6977;6282167
"06104";"Dobermannsdorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30845";"Palterndorf - Dobermannsdorf";555;2305;0;492;200594;1126;7056239;284;152011;231;408162;0;0;1;726;4;119134;0;0;0;0;3;112813;0;0;0;0;0;0;0;0;1;6321;0;0;167;610146;0;0;6;62391;4;18093;0;0;0;0;75;175640;14;28772;0;0;0;0;0;0;10;122185;0;0;58;203065;8547012
"06105";"Drösing";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30810";"Drösing";1015;3685;1;552;237263;2510;15361558;221;153722;104;171608;0;0;69;5815651;48;932801;0;0;2;342700;2;22488;13;81338;0;0;23;250703;3;121042;2;13523;3;101007;181;807194;0;0;4;28613;6;62947;0;0;0;0;148;428665;2;1061;0;0;0;0;7;50525;2;148992;2;17182;10;69209;23479797
"06106";"Dürnkrut";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30811";"Dürnkrut";984;2327;0;562;283698;1081;16946815;385;305667;62;217143;0;0;28;952822;12;167043;0;0;1;122629;7;38990;3;2689;1;2735;0;0;0;0;0;0;0;0;198;854092;0;0;7;109022;5;20559;0;0;0;0;125;372638;22;49745;6;10727;0;0;19;28471;1;114130;2;21305;11;127495;19727280
"06107";"Eichhorn";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";409;1690;0;235;81283;939;4703247;142;51215;81;190468;0;0;207;799433;18;77869;0;0;0;0;8;58356;10;19513;0;0;0;0;0;0;0;0;0;0;69;234465;0;0;0;0;4;27447;0;0;0;0;54;115607;0;0;0;0;0;0;9;36867;1;53555;0;0;1;989;6137980
"06108";"Erdpreß";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30857";"Sulz im Weinviertel";424;2522;0;217;52141;1871;4192097;163;109291;150;234319;0;0;79;92025;5;29038;0;0;0;0;3;26465;1;320;0;0;0;0;0;0;1;2253;0;0;38;99198;0;0;0;0;0;0;0;0;0;0;28;65247;1;21759;0;0;0;0;9;12192;0;0;0;0;0;0;4808109
"06109";"Gaiselberg";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";533;2714;0;221;56175;1921;4394340;118;65327;287;606283;0;0;130;834428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;159228;0;0;0;0;3;45165;0;0;0;0;20;66693;2;15243;0;0;0;0;2;11029;0;0;4;2421;6;18677;6115781
"06110";"Gösting";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";361;1751;0;225;66840;957;4529364;111;75843;199;358630;0;0;86;167863;1;1148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1148;172;433974;0;0;0;0;4;52307;0;0;0;0;41;124472;0;0;0;0;0;0;3;41572;1;29921;106;140087;17;45615;5633662
"06111";"Hauskirchen";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30826";"Hauskirchen";701;3075;42;355;104728;2173;7014587;159;65019;226;381340;0;0;74;237838;18;100917;0;0;0;0;13;97939;3;807;2;2171;0;0;0;0;0;0;0;0;70;254528;0;0;3;32423;5;33990;0;0;0;0;44;85162;0;0;0;0;0;0;11;19965;3;45281;1;3533;3;34174;8158957
"06112";"Hohenau";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30827";"Hohenau an der March";2283;6064;0;1223;481259;3760;19286427;754;351998;89;151941;0;0;60;1433214;44;738734;0;0;5;203883;1;7925;16;255992;2;22340;0;0;15;189043;1;1081;4;58470;158;955641;0;0;6;92574;4;78570;1;1911;0;0;106;347304;8;33432;12;16732;1;4000;6;138438;1;172875;1;14277;12;55528;23399214
"06113";"Großinzersdorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";832;4497;2;573;140758;3281;11603081;228;205722;294;706685;0;0;26;212353;2;51802;0;0;0;0;0;0;2;51802;0;0;0;0;0;0;0;0;0;0;93;281141;0;0;3;32231;8;56981;0;0;0;0;64;92460;0;0;0;0;0;0;9;49323;6;46000;0;0;3;4146;13201542
"06114";"Jedenspeigen";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30829";"Jedenspeigen";679;2914;15;450;173229;1815;14034478;170;103572;266;493405;0;0;28;922860;65;386522;0;0;1;285108;0;0;6;8792;0;0;0;0;0;0;1;5500;57;87122;120;519238;0;0;3;43915;0;0;0;0;0;0;97;259593;3;35917;0;0;0;0;13;64936;1;105710;1;1551;2;7616;16633304
"06115";"Loidesthal";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";910;5197;0;518;134230;3769;11535966;228;109212;257;633399;0;0;324;400522;4;27995;0;0;0;0;3;27125;1;870;0;0;0;0;0;0;0;0;0;0;100;279140;0;0;0;0;6;53293;0;0;0;0;59;117693;0;0;0;0;0;0;12;60540;5;32835;17;12402;1;2377;13120464
"06116";"Maustrenk";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";810;4459;0;430;92525;3235;10887812;208;103103;74;133236;0;0;439;1427577;4;33772;0;0;0;0;3;24077;1;9695;0;0;0;0;0;0;0;0;0;0;73;275423;0;0;3;51917;8;52243;0;0;0;0;48;119280;0;0;0;0;0;0;8;37513;0;0;2;3111;4;11359;12953448
"06117";"Neusiedl an der Zaya";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30841";"Neusiedl an der Zaya";1407;6068;0;611;228365;4622;9622591;308;223917;323;520459;0;0;43;2464003;13;92260;0;0;0;0;9;65322;3;6709;1;20229;0;0;0;0;0;0;0;0;148;700702;0;0;2;23287;11;78310;0;0;0;0;85;178294;3;16777;0;0;0;0;6;54107;4;24826;4;3253;33;321848;13852297
"06118";"Nexing";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30857";"Sulz im Weinviertel";296;1079;13;53;17300;877;4069850;31;14755;25;49344;0;0;54;175427;1;7222;0;0;0;0;1;7222;0;0;0;0;0;0;0;0;0;0;0;0;39;92764;0;0;0;0;5;23162;0;0;0;0;15;36485;0;0;0;0;0;0;9;10592;0;0;0;0;10;22525;4426662
"06119";"Palterndorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30845";"Palterndorf - Dobermannsdorf";787;4188;4;490;142212;3252;9382537;268;143417;76;161670;0;0;5;22147;14;23204;0;0;0;0;5;5924;1;7295;0;0;0;0;0;0;0;0;8;9985;83;273631;0;0;0;0;11;68765;0;0;0;0;61;108898;1;360;0;0;0;0;2;42591;6;50652;0;0;2;2365;10148818
"06120";"Prinzendorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30826";"Hauskirchen";838;3972;0;384;117109;3056;8940132;177;133876;125;207531;0;0;146;404292;22;104122;0;0;0;0;14;84466;8;19656;0;0;0;0;0;0;0;0;0;0;62;231003;0;0;5;30068;3;58058;0;0;0;0;42;84775;1;178;0;0;0;0;5;40995;5;8149;0;0;1;8780;10138065
"06121";"Rannersdorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30826";"Hauskirchen";326;1474;0;128;42770;1098;3443871;104;49054;47;64339;0;0;26;18877;17;34351;0;0;0;0;16;33994;1;357;0;0;0;0;0;0;0;0;0;0;59;126556;0;0;6;15771;2;6641;0;0;0;0;23;50864;3;15827;0;0;0;0;17;15750;4;18713;0;0;4;2990;3779818
"06122";"Ringelsdorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30850";"Ringelsdorf - Niederabsdorf";1293;5453;0;484;189044;4157;16096301;347;154338;17;27144;0;0;177;4916322;134;911020;0;0;2;231173;5;165110;29;48431;1;2492;11;183670;79;266265;0;0;7;13879;138;683238;0;0;8;78613;5;17463;0;0;0;0;95;220293;4;21002;0;0;0;0;7;39831;2;271315;4;2886;13;31835;22977407
"06123";"Sierndorf an der March";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30829";"Jedenspeigen";451;1836;0;330;84790;1178;5408113;148;126226;101;125869;0;0;29;373684;3;143662;0;0;1;106068;0;0;1;1354;0;0;0;0;0;0;0;0;1;36240;49;146272;0;0;1;13402;0;0;0;0;0;0;45;118371;0;0;0;0;0;0;2;12461;0;0;0;0;1;2038;6408616
"06124";"Niedersulz";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30857";"Sulz im Weinviertel";736;3936;1;351;88368;2978;7369940;191;88489;308;564011;0;0;1;784;11;28348;0;0;0;0;7;23077;4;5271;0;0;0;0;0;0;0;0;0;0;100;250434;0;0;0;0;8;84107;0;0;0;0;64;71212;0;0;0;0;0;0;15;32970;10;56627;1;1083;2;4435;8390374
"06125";"Obersulz";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30857";"Sulz im Weinviertel";1109;5178;0;548;141285;3837;12054401;297;209849;358;734984;0;0;28;104952;1;3012;0;0;0;0;1;3012;0;0;0;0;0;0;0;0;0;0;0;0;110;327803;0;0;0;0;8;82026;0;0;0;0;77;159991;10;15094;0;0;1;701;8;48216;2;12992;4;8783;0;0;13576286
"06126";"St. Ulrich";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30841";"Neusiedl an der Zaya";371;1556;0;137;34336;1146;2829347;79;52788;147;232725;0;0;12;501479;2;2543;0;0;0;0;1;2327;1;216;0;0;0;0;0;0;0;0;0;0;33;86371;0;0;2;17823;1;6753;0;0;0;0;24;39943;0;0;0;0;0;0;0;0;3;9347;3;12505;0;0;3739589
"06127";"Waltersdorf an der March";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30810";"Drösing";351;1494;0;222;72953;976;4540796;111;44494;47;72366;0;0;55;422350;5;51938;0;0;1;33185;0;0;2;329;0;0;0;0;0;0;0;0;2;18424;78;226264;0;0;4;17260;0;0;0;0;0;0;56;129528;0;0;0;0;0;0;14;22630;1;47324;0;0;3;9522;5431161
"06128";"Zistersdorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30863";"Zistersdorf";1809;5037;0;856;312888;2893;15450336;497;227864;221;474689;0;0;100;988827;11;57313;0;0;0;0;3;39793;7;10111;0;0;0;0;0;0;1;7409;0;0;462;1248539;0;0;3;44932;22;148170;0;0;0;0;124;320152;23;28956;20;49696;1;7848;30;32758;10;116476;20;8266;209;491285;18760456
"06129";"Waidendorf";"Niederösterreich";"Gänserndorf";"Zistersdorf";"Gänserndorf";"Gänserndorf";"30811";"Dürnkrut";765;2873;0;505;241448;1571;8534238;296;156689;224;518603;0;0;56;447653;18;276872;0;0;4;195995;7;53131;4;11838;0;0;0;0;0;0;2;12609;1;3299;205;494337;0;0;1;47001;1;14018;5;41479;0;0;173;283966;1;6616;0;0;0;0;14;23911;0;0;0;0;10;77346;10669840
"06201";"Andlersdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30802";"Andlersdorf";110;415;0;52;66625;230;5518438;73;46219;0;0;0;0;24;115450;5;13279;0;0;0;0;0;0;4;6387;0;0;0;0;0;0;1;6892;0;0;32;141551;0;0;0;0;2;33723;0;0;0;0;27;102882;0;0;0;0;0;0;2;3978;0;0;0;0;1;968;5901562
"06202";"Breitstetten";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30831";"Leopoldsdorf im Marchfelde";320;829;0;123;98396;491;10979566;106;55517;0;0;0;0;11;125513;4;14607;0;0;0;0;1;10238;2;3200;0;0;0;0;0;0;1;1169;0;0;94;437351;0;0;4;55593;0;0;0;0;0;0;63;221528;2;35974;0;0;0;0;7;19138;4;57938;0;0;14;47180;11710950
"06203";"Eckartsau";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30813";"Eckartsau";399;1795;0;137;103921;1054;9263984;147;101084;0;0;0;0;341;8165642;10;1147173;4;1086665;0;0;0;0;4;17616;0;0;0;0;0;0;1;32889;1;10003;107;1027065;0;0;0;0;0;0;2;17955;0;0;77;235207;3;41254;0;0;0;0;3;9657;0;0;4;62958;18;660034;19808869
"06204";"Franzensdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";216;650;0;96;112266;368;11534342;87;23723;0;0;0;0;31;92044;2;1764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1764;0;0;66;345483;0;0;0;0;5;95452;0;0;0;0;58;231182;0;0;0;0;0;0;2;15890;0;0;0;0;1;2959;12109622
"06205";"Fuchsenbigl";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30825";"Haringsee";127;286;0;66;63970;138;3290761;59;47751;0;0;0;0;2;3817;1;25184;0;0;0;0;1;25184;0;0;0;0;0;0;0;0;0;0;0;0;20;85560;0;0;0;0;2;25006;0;0;0;0;10;41256;3;14066;0;0;0;0;5;5232;0;0;0;0;0;0;3517043
"06206";"Glinzendorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30819";"Glinzendorf";174;523;0;96;79660;251;9895184;100;39491;0;0;0;0;6;50775;7;68927;0;0;0;0;7;68927;0;0;0;0;0;0;0;0;0;0;0;0;63;307342;0;0;0;0;1;18178;6;54780;0;0;32;127633;2;5262;1;864;0;0;5;8540;2;51593;1;457;13;40035;10441379
"06207";"Großenzersdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";1116;2152;8;518;518829;990;13220575;346;318851;0;0;0;0;74;1969269;31;488753;0;0;0;0;0;0;1;42660;12;205182;0;0;6;123253;2;88437;10;29221;216;1578485;0;0;1;33918;6;128670;0;0;0;0;81;256440;38;100796;30;50541;10;16803;0;0;2;13446;1;2970;47;974901;18094762
"06208";"Großhofen";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30822";"Großhofen";175;386;0;35;21263;262;5807479;45;107081;0;0;0;0;0;0;1;21855;0;0;0;0;1;21855;0;0;0;0;0;0;0;0;0;0;0;0;43;227531;0;0;0;0;6;65333;1;13082;0;0;30;90527;0;0;0;0;0;0;1;8923;1;28899;0;0;4;20767;6185209
"06209";"Haringsee";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30825";"Haringsee";371;1181;0;196;148725;621;14432428;179;140649;0;0;0;0;32;219828;15;170725;0;0;0;0;2;60244;11;106310;0;0;0;0;0;0;2;4171;0;0;146;639840;0;0;0;0;0;0;1;5965;0;0;113;357734;7;69635;0;0;0;0;7;20810;2;46838;0;0;16;138858;15752195
"06210";"Kopfstetten";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30813";"Eckartsau";216;622;0;91;76960;359;5182997;86;50938;0;0;0;0;7;80599;2;3409;0;0;0;0;1;1588;0;0;0;0;0;0;0;0;1;1821;0;0;77;242764;0;0;1;18358;3;13314;0;0;0;0;59;153218;1;1306;0;0;1;1898;4;7671;0;0;0;0;8;46999;5637667
"06211";"Leopoldsdorf im Marchfelde";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30831";"Leopoldsdorf im Marchfelde";697;1757;0;445;307548;707;14121189;387;377129;0;0;0;0;65;1474677;7;120680;0;0;0;0;7;120680;0;0;0;0;0;0;0;0;0;0;0;0;159;842043;0;0;8;50030;0;0;0;0;0;0;94;318443;7;79099;1;2023;0;0;28;23900;0;0;1;138;20;368410;17243266
"06212";"Mannsdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30834";"Mannsdorf an der Donau";273;1045;0;129;87056;554;7691435;148;98482;0;0;0;0;114;1207448;14;823849;2;700855;0;0;4;81238;0;0;0;0;0;0;6;31458;0;0;2;10298;87;404103;0;0;3;26704;0;0;0;0;0;0;70;204438;0;0;0;0;0;0;4;11831;0;0;3;18687;7;142443;10312373
"06213";"Markgrafneusiedl";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30836";"Markgrafneusiedl";441;1098;0;178;142850;567;17395009;205;106142;0;0;0;0;50;1534766;5;71087;0;0;0;0;5;71087;0;0;0;0;0;0;0;0;0;0;0;0;93;571651;0;0;0;0;2;51776;1;4656;0;0;47;185119;6;82898;0;0;0;0;9;15355;0;0;0;0;28;231847;19821505
"06214";"Matzneusiedl";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";95;166;0;7;3222;120;4288932;6;11693;0;0;0;0;6;571969;4;39878;0;0;0;0;3;34268;0;0;0;0;0;0;1;5610;0;0;0;0;23;87885;0;0;1;22067;0;0;0;0;0;0;21;59093;1;6725;0;0;0;0;0;0;0;0;0;0;0;0;5003579
"06215";"Mühlleiten";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";143;372;0;67;34738;164;2039666;87;45800;0;0;0;0;19;290634;6;17053;0;0;0;0;3;11872;0;0;0;0;0;0;2;4668;0;0;1;513;29;96616;0;0;0;0;2;18905;0;0;0;0;19;50109;1;223;0;0;0;0;5;10951;0;0;0;0;2;16428;2524507
"06216";"Oberhausen";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";607;1507;0;131;76131;974;8849968;279;215171;0;0;0;0;30;412901;2;8414;0;0;0;0;0;0;2;8414;0;0;0;0;0;0;0;0;0;0;91;340057;0;0;1;13488;1;6670;4;49063;0;0;70;210440;0;0;0;0;0;0;5;11735;0;0;0;0;10;48661;9902642
"06217";"Obersiebenbrunn";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30842";"Obersiebenbrunn";612;1725;0;351;241289;917;20883433;285;187193;0;0;0;0;80;4973279;8;43492;0;0;0;0;3;19836;3;14714;1;7912;0;0;1;1030;0;0;0;0;84;591510;0;0;6;82441;0;0;0;0;0;0;60;279879;1;16977;3;4709;0;0;5;45837;2;117000;1;11510;6;33157;26920196
"06218";"Orth an der Donau";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30844";"Orth an der Donau";960;2768;0;480;290134;1343;18965856;599;601870;0;0;0;0;130;9311985;34;2380784;4;1864465;1;26061;13;126986;0;0;0;0;0;0;4;42535;0;0;12;320737;182;1865609;0;0;14;122544;0;0;1;17067;0;0;118;410616;4;5704;0;0;1;4551;10;21125;1;61724;4;6568;29;1215710;33416238
"06219";"Parbasdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30846";"Parbasdorf";174;608;0;56;61032;388;9662030;72;45789;0;0;0;0;21;74612;6;99504;0;0;0;0;5;96873;0;0;0;0;0;0;0;0;1;2631;0;0;65;271696;0;0;0;0;5;23995;0;0;0;0;54;208906;2;33495;0;0;0;0;2;658;0;0;0;0;2;4642;10214663
"06220";"Pframa";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30813";"Eckartsau";216;602;0;77;64067;384;5019180;69;36929;0;0;0;0;11;169394;1;2497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2497;0;0;60;194388;0;0;3;24961;1;1387;2;23247;0;0;42;107305;2;11158;0;0;0;0;5;13263;0;0;0;0;5;13067;5486455
"06221";"Probstdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";348;842;0;120;90304;429;7353823;190;98387;1;46;0;0;22;646397;5;57885;0;0;0;0;3;50857;0;0;0;0;0;0;0;0;2;7028;0;0;75;290406;0;0;1;17955;0;0;3;42644;0;0;60;203615;0;0;0;0;0;0;6;9314;0;0;0;0;5;16878;8537248
"06222";"Pysdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30849";"Raasdorf";61;167;0;18;32010;105;2603806;14;57111;0;0;0;0;1;2760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;173769;0;0;0;0;0;0;9;42994;0;0;15;32370;2;2320;0;0;0;0;0;0;2;95204;0;0;1;881;2869456
"06223";"Raasdorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30849";"Raasdorf";220;631;0;134;104473;317;9756952;128;87536;4;16323;0;0;8;99140;2;25924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;25924;0;0;38;241691;0;0;0;0;0;0;0;0;0;0;20;86717;9;116466;0;0;0;0;7;8499;1;28658;0;0;1;1351;10332039
"06224";"Rutzendorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";318;680;0;71;58294;469;8663597;67;25823;0;0;0;0;5;41788;5;7395;0;0;0;0;0;0;0;0;0;0;0;0;3;6076;2;1319;0;0;63;253107;0;0;0;0;4;79306;0;0;0;0;53;164881;2;3649;0;0;0;0;3;3052;0;0;0;0;1;2219;9050004
"06225";"Schönau an der Donau";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30821";"Groß - Enzersdorf";203;883;0;76;52815;417;4453607;125;86219;0;0;0;0;168;1825585;30;991805;0;0;0;0;7;47852;17;864842;0;0;0;0;1;2586;4;3422;1;73103;67;191326;0;0;0;0;1;8897;0;0;0;0;59;172420;0;0;0;0;0;0;5;3763;0;0;0;0;2;6246;7601357
"06226";"Straudorf";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30825";"Haringsee";148;533;0;76;64153;318;7364035;66;26382;0;0;0;0;5;95203;1;17174;0;0;0;0;1;17174;0;0;0;0;0;0;0;0;0;0;0;0;68;276759;0;0;0;0;1;3943;0;0;0;0;55;169503;5;53103;0;0;0;0;2;15933;1;15645;0;0;4;18632;7843706
"06227";"Wagram an der Donau";"Niederösterreich";"Gänserndorf";"Groß-Enzersdorf";"Gänserndorf";"Gänserndorf";"30813";"Eckartsau";155;469;0;66;70235;289;5337912;54;39452;0;0;0;0;8;45027;2;12043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12043;0;0;50;191586;0;0;1;28270;0;0;0;0;0;0;42;130033;2;15941;0;0;0;0;3;5377;0;0;0;0;2;11965;5696255
