"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"01103";"Kaiserebersdorf";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";1778;4930;1067;954;769072;826;2547884;2500;4275587;0;0;0;0;4;7419;17;37186;0;0;0;0;9;12411;2;312;4;24124;0;0;0;0;0;0;2;339;632;4111930;19;57337;29;70450;0;0;0;0;0;0;104;142669;183;282918;242;165900;10;38257;1;288;29;705564;3;712;12;2647835;11749078
"01104";"Oberlaa Land";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1207;2940;154;865;367134;1071;3193222;770;517023;0;0;0;0;0;0;12;133829;0;0;0;0;11;130682;0;0;0;0;0;0;0;0;1;3147;0;0;226;293470;0;0;5;670;0;0;0;0;0;0;50;44215;90;161119;60;54890;1;1369;2;71;5;3985;3;359;10;26792;4504678
"01105";"Oberlaa Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1242;2957;207;658;269888;1206;5248465;770;1195546;70;162078;0;0;5;140092;1;27824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27824;0;0;251;550061;3;22193;11;4077;0;0;0;0;0;0;72;94455;48;123616;97;151620;1;867;0;0;0;0;0;0;19;153233;7593954
"01106";"Rothneusiedl";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";159;465;24;112;72497;210;1665582;105;105450;0;0;0;0;0;0;7;9892;0;0;0;0;7;9892;0;0;0;0;0;0;0;0;0;0;0;0;31;47347;0;0;5;236;0;0;0;0;0;0;9;14109;12;18311;4;14394;1;297;0;0;0;0;0;0;0;0;1900768
"01107";"Simmering";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";2101;5281;482;1811;2270822;874;2499746;1699;2976746;0;0;0;0;3;70510;11;25521;0;0;0;0;3;572;6;2058;2;22891;0;0;0;0;0;0;0;0;885;2552043;38;168001;12;64430;0;0;0;0;0;0;192;224234;225;498445;290;435549;21;25985;1;74;20;544076;2;546;84;590703;10395388
"01108";"Unterlaa";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";288;744;49;146;87561;420;3079098;113;93700;0;0;0;0;0;0;5;16997;0;0;0;0;4;16860;1;137;0;0;0;0;0;0;0;0;0;0;63;102260;0;0;0;0;0;0;1;664;0;0;42;65754;15;29363;2;1661;0;0;0;0;0;0;0;0;3;4818;3379616
"01109";"Albern";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";132;351;40;90;37515;49;284389;141;410445;0;0;0;0;18;779378;22;675999;1;243134;0;0;6;70486;12;285594;0;0;0;0;1;4809;0;0;2;71976;32;398677;0;0;0;0;0;0;4;13347;0;0;10;19371;2;3798;1;802;0;0;1;3611;1;10610;0;0;13;347138;2586403
"01201";"Auhof";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2361;4841;36;1786;176705;321;4213605;2427;1320254;0;0;0;0;86;19619478;13;96847;0;0;1;34019;9;22306;0;0;0;0;0;0;0;0;3;40522;0;0;220;644633;1;137413;14;113468;0;0;0;0;0;0;56;89556;48;122997;83;121437;15;23223;0;0;1;11776;0;0;2;24763;26071522
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";667;1481;31;625;580475;139;83262;553;681730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;381995;0;0;1;14531;0;0;0;0;0;0;9;10307;51;158324;83;115139;11;15020;0;0;0;0;0;0;10;68674;1727462
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";179;477;8;192;100117;2;1978;191;189927;0;0;0;0;0;0;1;22637;0;0;1;22637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;114946;0;0;0;0;0;0;0;0;0;0;3;426;42;50188;30;25486;2;967;4;5527;3;19271;1;217;7;12864;429605
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2582;5877;402;1990;252090;639;1575532;2581;2128174;0;0;0;0;311;15985983;48;118466;0;0;0;0;46;107530;0;0;0;0;0;0;0;0;2;10936;0;0;396;539827;0;0;0;0;0;0;0;0;0;0;99;52744;219;305153;58;92345;4;9438;0;0;2;34326;2;1127;12;44694;20600072
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";665;1539;44;666;255879;4;492;779;634452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;338861;0;0;0;0;0;0;0;0;0;0;17;5037;13;91311;52;99801;5;16836;0;0;1;13534;0;0;3;112342;1229684
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2363;5310;140;1840;548629;670;970674;2369;2379884;0;0;0;0;102;1417687;28;86404;0;0;2;60658;25;25704;1;42;0;0;0;0;0;0;0;0;0;0;353;772285;0;0;9;22250;0;0;0;0;0;0;114;97572;39;146199;143;210920;13;23349;0;0;4;99365;2;1922;29;170708;6175563
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";979;2316;58;932;491371;96;94560;1113;827932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;301869;0;0;0;0;0;0;0;0;0;0;29;13702;21;78114;122;173341;6;18987;0;0;2;10260;0;0;7;7465;1715732
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";431;1005;36;405;185863;104;46726;389;374641;0;0;0;0;0;0;1;27873;0;0;1;27873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;263833;0;0;0;0;0;0;0;0;0;0;16;3517;37;67187;46;66727;2;9806;0;0;2;78542;0;0;4;38054;898936
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2550;5289;132;1711;458488;750;934787;2398;1831476;0;0;0;0;6;89142;1;3309;0;0;0;0;1;3309;0;0;0;0;0;0;0;0;0;0;0;0;436;623853;0;0;0;0;0;0;0;0;0;0;89;29568;44;138233;252;325411;13;22736;0;0;1;12347;0;0;37;95558;3941055
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";1146;2128;59;1197;791617;79;90235;628;565127;0;0;0;0;2;8484;4;51861;0;0;4;51861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;604525;0;0;2;139;0;0;0;0;0;0;4;658;59;224012;123;229157;0;0;1;1464;3;22466;4;4398;23;122231;2111849
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";12;62;2;26;10126;3;41617;15;314726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;40063;0;0;0;0;0;0;0;0;0;0;0;0;4;12235;3;8691;0;0;4;3463;0;0;0;0;7;15674;406532
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";14;131;1;63;442370;1;80;24;662187;0;0;0;0;3;357121;2;5931;0;0;2;5931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;535072;0;0;0;0;0;0;0;0;0;0;1;533;19;66546;3;3967;2;719;0;0;4;7093;0;0;9;456214;2002761
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";922;2102;87;748;462117;206;200228;978;754498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;386929;0;0;0;0;0;0;0;0;0;0;20;9306;31;111066;108;156361;7;3222;0;0;3;35457;2;170;10;71347;1803772
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";527;1100;28;479;271592;53;99902;417;217764;0;0;0;0;0;0;3;20984;0;0;3;20984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;381897;0;0;1;7417;0;0;0;0;0;0;33;7460;40;79001;49;68624;1;3131;0;0;1;5965;1;19;23;210280;992139
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";420;930;17;437;166718;2;582;430;295012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;146395;0;0;2;382;0;0;0;0;0;0;0;0;13;31530;44;89650;0;0;0;0;2;13519;0;0;2;11314;608707
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";321;814;36;277;68843;81;178113;354;330435;0;0;0;0;32;118004;11;106032;0;0;10;101524;1;4508;0;0;0;0;0;0;0;0;0;0;0;0;64;129749;0;0;8;890;0;0;0;0;0;0;7;2760;19;64940;25;28493;1;1716;0;0;1;28199;1;24;2;2727;931176
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";748;1910;90;618;551166;286;374290;794;893387;0;0;0;0;0;0;4;373;0;0;0;0;2;280;2;93;0;0;0;0;0;0;0;0;0;0;215;486678;0;0;0;0;0;0;0;0;0;0;22;10739;50;115990;100;171964;6;16410;2;108;5;89819;5;227;25;81421;2305894
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1020;1571;45;1081;728419;98;357158;174;114390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;680255;0;0;15;49624;0;0;0;0;0;0;5;1743;32;153746;141;229297;12;47676;0;0;3;110394;0;0;17;87775;1880222
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";226;341;5;228;159252;0;0;45;13407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;102849;0;0;4;5881;0;0;0;0;0;0;1;151;19;34431;29;27437;1;3374;0;0;4;18674;1;48;9;12853;275508
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";856;2160;110;846;363521;214;266479;877;815608;0;0;0;0;0;0;1;82;0;0;0;0;0;0;1;82;0;0;0;0;0;0;0;0;0;0;223;513401;0;0;2;269;0;0;0;0;0;0;20;7386;68;176235;93;127049;7;8768;0;0;14;63384;3;230;16;130080;1959091
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";1705;2778;55;1852;1249843;101;191332;462;484251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363;1260125;0;0;4;9343;0;0;0;0;0;0;13;3577;54;289751;224;484085;7;14275;0;0;8;238383;1;101;52;220610;3185551
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1146;1802;56;1389;788810;1;439;248;105317;0;0;0;0;0;0;1;5513;0;0;1;5513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;589594;0;0;0;0;0;0;0;0;0;0;1;3729;33;173020;102;194959;10;16554;0;0;2;188446;0;0;15;12886;1489673
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";255;431;30;313;219453;1;67;47;21823;0;0;0;0;0;0;1;28178;0;0;1;28178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;92857;0;0;20;9270;0;0;0;0;0;0;3;295;12;33741;24;41298;2;2975;0;0;1;380;0;0;7;4898;362378
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2305;4976;238;1488;456101;837;544658;2105;1722310;24;106138;0;0;38;2159506;4;5231;0;0;0;0;4;5231;0;0;0;0;0;0;0;0;0;0;0;0;502;612363;0;0;0;0;0;0;0;0;0;0;80;26096;71;133192;288;263881;13;24729;4;1080;1;3250;4;5181;41;154954;5606307
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1732;2713;61;1775;979259;110;110169;554;264253;0;0;0;0;0;0;1;1282;0;0;0;0;1;1282;0;0;0;0;0;0;0;0;0;0;0;0;273;598755;0;0;3;1327;0;0;0;0;0;0;9;1630;32;114387;196;326968;15;38450;0;0;5;29571;1;132;12;86290;1953718
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";693;926;12;714;384332;1;255;113;22268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;194826;0;0;5;16720;0;0;0;0;0;0;0;0;31;67245;52;90858;6;16453;0;0;0;0;0;0;4;3550;601681
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";572;1466;82;452;77744;97;951248;601;515120;0;0;0;0;114;2092274;48;19004;0;0;0;0;44;12654;0;0;0;0;0;0;0;0;4;6350;0;0;157;203003;0;0;0;0;0;0;0;0;0;0;94;52109;45;101261;12;6933;4;6322;0;0;0;0;0;0;2;36378;3858393
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3607;6711;248;3357;2029817;656;709187;1853;1672214;33;68541;0;0;30;1871523;1;3330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3330;0;0;802;1706259;0;0;12;44797;0;0;0;0;0;0;77;27023;162;329355;459;763257;42;86042;1;3012;7;89782;1;1385;41;361606;8060871
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";772;1658;16;779;332742;12;3565;731;252121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;267582;0;0;0;0;0;0;0;0;0;0;9;1786;20;74883;81;133188;4;9472;2;896;2;11566;0;0;18;35791;856010
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1178;3010;114;855;374959;387;1021992;1189;1117090;313;866366;0;0;60;2905120;6;5071;0;0;0;0;3;492;0;0;0;0;0;0;3;4579;0;0;0;0;215;443773;0;0;0;0;0;0;0;0;0;0;96;72654;18;174653;73;141838;2;4585;0;0;0;0;5;6786;21;43257;6734371
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";842;2101;87;739;548396;203;217166;721;706001;203;416611;0;0;14;40071;7;9055;0;0;0;0;6;1522;0;0;0;0;0;0;0;0;0;0;1;7533;222;763153;0;0;19;23407;0;0;0;0;0;0;48;37330;36;170436;68;100954;8;24438;0;0;12;266661;2;1152;29;138775;2700453
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";95;179;0;34;9787;11;39014;40;55084;15;35917;0;0;59;463089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;47022;0;0;0;0;0;0;0;0;0;0;14;31181;4;10165;0;0;0;0;1;4273;0;0;0;0;1;1403;649913
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";313;804;26;187;37887;140;230333;262;252470;55;239576;0;0;89;848573;11;352153;3;253912;1;22085;1;723;0;0;0;0;0;0;0;0;0;0;6;75433;72;300087;0;0;1;46;0;0;0;0;0;0;21;36302;12;50078;15;12133;1;697;1;385;2;44521;13;6022;6;149903;2261079
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";561;1152;43;282;89265;117;69295;440;369253;231;369538;0;0;30;375395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;246160;0;0;0;0;0;0;0;0;0;0;8;21156;21;36045;21;18431;1;523;0;0;0;0;0;0;10;170005;1518906
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";850;1632;43;471;342391;181;194106;429;329321;397;1060706;0;0;12;40723;5;1625;0;0;0;0;5;1625;0;0;0;0;0;0;0;0;0;0;0;0;142;296936;0;0;2;5239;0;0;0;0;0;0;29;55294;32;95875;36;58139;6;4632;0;0;7;46696;13;7906;17;23155;2265808
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1346;2834;38;1413;826251;2;495;1172;937028;0;0;0;0;0;0;3;396;0;0;0;0;3;396;0;0;0;0;0;0;0;0;0;0;0;0;246;647854;0;0;3;10386;0;0;0;0;0;0;10;3732;66;224985;113;215886;8;15929;1;436;5;26990;0;0;40;149510;2412024
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";693;1481;84;298;124900;177;278930;681;560668;174;312985;0;0;41;963894;6;6716;0;0;0;0;6;6716;0;0;0;0;0;0;0;0;0;0;0;0;112;99260;0;0;0;0;0;0;0;0;0;0;31;10062;25;65617;53;21951;3;1630;0;0;0;0;0;0;0;0;2347353
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1313;3003;81;1152;329394;235;358475;1425;1407140;7;17211;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;309463;0;0;0;0;0;0;0;0;0;0;25;16116;39;73344;97;143700;2;684;0;0;0;0;0;0;18;75619;2781663
"01511";"Salmannsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";277;590;31;235;89348;44;159937;271;317314;15;22385;0;0;1;20620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;51114;0;0;0;0;0;0;0;0;0;0;5;2840;13;33147;8;13897;1;695;0;0;0;0;0;0;1;535;660718
"01512";"Unterdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";470;1067;29;485;227265;1;126;504;337324;4;4701;0;0;0;0;3;79;0;0;0;0;3;79;0;0;0;0;0;0;0;0;0;0;0;0;72;154352;0;0;1;541;0;0;0;0;0;0;5;1143;16;28062;38;91027;3;12120;0;0;3;12951;2;150;4;8358;723847
