"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"01002";"Alsergrund";"Wien";"Wien";"Innere Stadt Wien";"für den 9.,18. u. 19. Bezirk";"Alsergrund";"90001";"Wien";1632;2386;46;1689;1622066;0;0;350;310596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;1025477;0;0;24;65648;0;0;0;0;0;0;12;20847;77;271340;183;384168;14;45755;0;0;23;196026;2;59;13;41634;2958139
"01004";"Innere Stadt";"Wien";"Wien";"Innere Stadt Wien";"für den 1. Bezirk";"Innere Stadt";"90001";"Wien";1297;1895;11;1431;1372356;0;0;49;120775;0;0;0;0;0;0;1;56337;0;0;1;56337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;1323150;0;0;0;0;0;0;0;0;0;0;2;23372;91;395877;232;428833;73;303917;0;0;0;0;0;0;16;171151;2872618
"01005";"Josefstadt";"Wien";"Wien";"Innere Stadt Wien";"für den 8.,16. u. 17. Bezirk";"Josefstadt";"90001";"Wien";945;1346;18;1001;688132;0;0;237;84860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;317737;0;0;0;0;0;0;0;0;0;0;0;0;10;90401;76;172413;7;31031;0;0;6;6035;0;0;10;17857;1090729
"01006";"Landstraße";"Wien";"Wien";"Innere Stadt Wien";"für den 3. u. 11. Bezirk";"Landstraße";"90001";"Wien";2930;4934;285;2943;3095615;156;483914;988;1351446;0;0;0;0;0;0;1;983;0;0;0;0;1;983;0;0;0;0;0;0;0;0;0;0;0;0;854;2242119;24;29199;8;22200;1;961;0;0;0;0;55;27496;213;605201;398;754242;51;231670;6;831;23;169098;6;2072;69;399149;7174077
"01008";"Margarethen";"Wien";"Wien";"Innere Stadt Wien";"für den 4.,5. u. 10. Bezirk";"Margareten";"90001";"Wien";1636;2408;95;1768;1150423;3;1720;337;157359;0;0;0;0;0;0;3;369;0;0;3;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;696733;0;0;21;59033;0;0;0;0;0;0;1;219;56;171136;178;341529;15;39884;5;19848;7;50072;0;0;14;15012;2006604
"01009";"Mariahilf";"Wien";"Wien";"Innere Stadt Wien";"für den 6.,7. u. 15. Bezirk";"Mariahilf";"90001";"Wien";1156;1589;83;1224;898381;0;0;190;65524;0;0;0;0;0;0;2;60468;0;0;2;60468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;433912;0;0;6;2645;0;0;0;0;0;0;0;0;35;167811;113;228357;1;5449;3;1895;3;7984;2;409;10;19362;1458285
"01010";"Neubau";"Wien";"Wien";"Innere Stadt Wien";"für den 6.,7. u. 15. Bezirk";"Neubau";"90001";"Wien";1323;1798;48;1372;1096988;0;0;258;88873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;418928;0;0;9;18921;0;0;0;0;0;0;0;0;37;103057;98;231878;7;19611;0;0;2;13671;2;2097;13;29693;1604789
"01011";"Wieden";"Wien";"Wien";"Innere Stadt Wien";"für den 4.,5. u. 10. Bezirk";"Wieden";"90001";"Wien";1209;1776;52;1282;1009263;0;0;284;215369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;577295;0;0;2;27130;0;0;0;0;0;0;0;0;50;190720;121;227191;18;56339;0;0;3;20409;5;4859;11;50647;1801927
"01101";"Favoriten";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1994;3245;203;2093;1597584;256;501083;290;537004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;2608679;0;0;0;0;0;0;0;0;0;0;31;28699;118;340994;317;542414;34;132744;0;0;12;1274246;10;50575;87;239007;5244350
"01102";"Inzersdorf Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1126;3194;509;1329;1300040;385;2236481;1021;1705007;0;0;0;0;0;0;5;46918;0;0;0;0;1;1169;0;0;0;0;0;0;0;0;4;45749;0;0;482;2569703;0;0;5;15131;0;0;0;0;0;0;84;370955;89;385424;221;474343;29;130460;0;0;5;201694;2;1397;47;990299;7858149
"01103";"Kaiserebersdorf";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";1791;4897;1169;943;765072;813;2430359;2471;3997431;0;0;0;0;4;7419;18;36841;0;0;0;0;10;12066;2;312;4;24124;0;0;0;0;0;0;2;339;657;4511871;20;60112;32;73269;0;0;0;0;0;0;104;140691;193;327480;252;170878;9;37806;1;288;30;705564;3;495;13;2995288;11748993
"01104";"Oberlaa Land";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1215;2945;181;867;368210;1069;3188919;770;520043;0;0;0;0;0;0;12;134130;0;0;0;0;11;130983;0;0;0;0;0;0;0;0;1;3147;0;0;232;293877;0;0;5;670;0;0;0;0;0;0;50;41589;93;163792;63;55250;1;1369;2;71;5;3985;3;359;10;26792;4505179
"01105";"Oberlaa Stadt";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";1185;2959;223;655;266312;1032;4434342;765;1274872;78;182097;0;0;37;389267;4;62344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;62344;0;0;399;990649;3;22193;12;4503;0;0;0;0;0;0;66;78252;50;125158;104;153341;1;867;1;1611;0;0;0;0;162;604724;7599883
"01106";"Rothneusiedl";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";157;464;28;110;72167;206;1661280;107;107096;0;0;0;0;0;0;7;9892;0;0;0;0;7;9892;0;0;0;0;0;0;0;0;0;0;0;0;35;50563;0;0;5;236;0;0;0;0;0;0;9;14109;12;18311;7;16596;1;297;0;0;0;0;0;0;1;1014;1900998
"01107";"Simmering";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";2091;5236;536;1775;2196443;870;2313213;1667;2867583;0;0;0;0;3;70510;11;25468;0;0;0;0;3;572;6;2005;2;22891;0;0;0;0;0;0;0;0;916;2921007;38;168001;13;65083;0;0;0;0;0;0;190;220032;229;504891;313;454366;21;22507;1;74;19;539513;2;546;90;945994;10394224
"01108";"Unterlaa";"Wien";"Wien";"Favoriten";"für den 4.,5. u. 10. Bezirk";"Favoriten";"90001";"Wien";292;747;62;147;86857;418;3077699;113;94774;0;0;0;0;0;0;5;16704;0;0;0;0;4;16567;1;137;0;0;0;0;0;0;0;0;0;0;70;103650;0;0;0;0;0;0;1;664;0;0;49;67142;15;29365;2;1661;0;0;0;0;0;0;0;0;3;4818;3379684
"01109";"Albern";"Wien";"Wien";"Favoriten";"für den 3. u. 11. Bezirk";"Simmering";"90001";"Wien";136;351;43;87;36736;45;261139;134;400666;0;0;0;0;18;779378;21;657629;1;243134;0;0;5;52116;12;285594;0;0;0;0;1;4809;0;0;2;71976;47;450855;6;45018;0;0;0;0;3;12280;0;0;10;19371;7;6958;1;802;0;0;1;3611;6;15677;0;0;13;347138;2586403
"01201";"Auhof";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2358;4804;58;1738;174813;320;4203801;2426;1313237;0;0;0;0;83;19614168;14;100387;0;0;1;34019;10;25846;0;0;0;0;0;0;0;0;3;40522;0;0;238;665336;1;137413;14;113468;0;0;0;0;0;0;56;89556;55;125259;88;122600;18;22640;0;0;1;11776;0;0;5;42624;26071742
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";664;1488;32;625;580540;136;81247;556;681945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;384728;0;0;1;14531;0;0;0;0;0;0;9;10307;58;160941;83;115255;11;15020;0;0;0;0;0;0;10;68674;1728460
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";177;475;17;190;100216;2;1978;189;188197;0;0;0;0;0;0;1;22637;0;0;1;22637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;116603;0;0;0;0;0;0;0;0;0;0;3;495;43;50498;33;26748;2;967;4;5543;3;19271;1;217;7;12864;429631
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2634;5953;478;1989;251839;636;1550103;2645;2140718;0;0;0;0;299;15983852;46;121082;0;0;0;0;44;110146;0;0;0;0;0;0;0;0;2;10936;0;0;429;553713;0;0;0;0;0;0;0;0;0;0;109;54577;237;312019;61;94426;4;9822;0;0;2;34326;2;1127;14;47416;20601307
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";664;1506;46;644;256447;4;492;775;633411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;339296;0;0;0;0;0;0;0;0;0;0;17;5037;13;91311;52;100236;5;16836;0;0;1;13534;0;0;3;112342;1229646
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";2366;5287;169;1815;547074;659;949424;2369;2383597;0;0;0;0;105;1438431;28;86552;0;0;2;60658;25;25852;1;42;0;0;0;0;0;0;0;0;0;0;378;771126;0;0;12;23050;0;0;0;0;0;0;116;97945;49;147046;142;199904;14;25382;0;0;4;99415;2;1922;39;176462;6176204
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";981;2300;67;923;491879;93;92197;1111;827068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;304491;0;0;0;0;0;0;0;0;0;0;29;13702;22;78819;123;173597;6;18987;0;0;2;10260;0;0;8;9126;1715635
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";430;1005;39;405;185810;104;46726;388;374113;0;0;0;0;0;0;1;27873;0;0;1;27873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;264412;0;0;0;0;0;0;0;0;0;0;16;3517;38;67254;46;66727;2;9806;0;0;2;78542;0;0;6;38566;898934
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";2521;5278;173;1706;459553;734;923132;2395;1835526;0;0;0;0;6;89142;1;3309;0;0;0;0;1;3309;0;0;0;0;0;0;0;0;0;0;0;0;457;630271;0;0;0;0;0;0;0;0;0;0;96;30049;56;136003;266;336295;13;22736;0;0;1;12347;0;0;25;92841;3940933
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";1144;2129;67;1198;791546;79;90235;628;565408;0;0;0;0;2;8484;4;51861;0;0;4;51861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;604252;0;0;2;139;0;0;0;0;0;0;4;658;59;223865;123;229031;0;0;1;1464;3;22466;4;4398;23;122231;2111786
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";11;41;6;14;10117;1;31507;11;321182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;43533;0;0;0;0;0;0;0;0;0;0;2;2425;3;11475;3;12166;0;0;4;3463;0;0;0;0;5;14004;406339
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";14;131;1;63;442370;1;80;24;662187;0;0;0;0;3;357121;2;5931;0;0;2;5931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;535072;0;0;0;0;0;0;0;0;0;0;1;533;19;66546;3;3967;2;719;0;0;4;7093;0;0;9;456214;2002761
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";923;2081;101;752;481719;195;180767;972;754022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;387327;0;0;0;0;0;0;0;0;0;0;19;9138;32;111654;112;156813;6;2995;0;0;3;35457;2;170;10;71100;1803835
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";529;1105;29;481;271692;53;99902;415;217271;0;0;0;0;0;0;3;20984;0;0;3;20984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;382272;0;0;1;7417;0;0;0;0;0;0;33;7300;44;81600;50;68651;1;3131;0;0;1;5965;1;19;23;208189;992121
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Hietzing";"90001";"Wien";420;928;18;435;166322;2;582;430;295360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;146443;0;0;2;382;0;0;0;0;0;0;0;0;13;31530;44;89698;0;0;0;0;2;13519;0;0;2;11314;608707
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14.u.23.Bez.";"Penzing";"90001";"Wien";320;819;44;275;69744;83;180823;355;329359;0;0;0;0;32;118004;11;106295;0;0;10;101787;1;4508;0;0;0;0;0;0;0;0;0;0;0;0;68;127093;0;0;8;890;0;0;0;0;0;0;7;2773;21;64674;27;26090;1;1716;0;0;1;28199;1;24;2;2727;931318
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";720;1833;132;637;664602;172;176840;769;888236;0;0;0;0;0;0;4;373;0;0;0;0;2;280;2;93;0;0;0;0;0;0;0;0;0;0;259;575309;0;0;30;50162;0;0;0;0;0;0;26;23075;54;122206;96;180711;5;11422;2;108;16;98690;5;227;25;88708;2305360
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1018;1560;54;1064;715336;100;361593;174;118578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;684679;0;0;15;49624;0;0;0;0;0;0;7;4203;32;153746;143;231261;12;47676;0;0;3;110394;0;0;17;87775;1880186
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";223;341;5;228;159252;0;0;45;13407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;102849;0;0;4;5881;0;0;0;0;0;0;1;151;19;34431;29;27437;1;3374;0;0;4;18674;1;48;9;12853;275508
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";850;2148;118;856;379140;212;264480;860;801780;0;0;0;0;0;0;1;82;0;0;0;0;0;0;1;82;0;0;0;0;0;0;0;0;0;0;222;513579;0;0;2;269;0;0;0;0;0;0;20;7386;68;176240;91;126838;8;11277;0;0;13;59978;3;230;17;131361;1959061
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14.u.23.Bez.";"Meidling";"90001";"Wien";1701;2776;64;1849;1252347;98;190915;462;482797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;1259502;0;0;4;9343;0;0;0;0;0;0;15;3807;58;298192;223;483508;7;14275;0;0;8;230069;1;101;51;220207;3185561
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1147;1799;61;1386;788855;1;439;246;104302;0;0;0;0;0;0;1;5513;0;0;1;5513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;590625;0;0;0;0;0;0;0;0;0;0;1;3729;33;173020;103;195180;10;16554;0;0;2;188446;0;0;16;13696;1489734
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";245;421;36;304;219194;1;67;45;21550;0;0;0;0;0;0;1;28178;0;0;1;28178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;93421;0;0;20;9270;0;0;0;0;0;0;3;295;12;33741;25;41862;2;2975;0;0;1;380;0;0;7;4898;362410
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2289;4937;261;1488;456224;820;536697;2102;1725914;23;106033;0;0;38;2159506;4;5231;0;0;0;0;4;5231;0;0;0;0;0;0;0;0;0;0;0;0;487;616833;0;0;0;0;0;0;0;0;0;0;81;27011;71;131794;290;265865;13;24729;4;1080;1;3250;4;5181;23;157923;5606438
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1724;2692;81;1774;979469;100;90222;540;186468;0;0;0;0;0;0;1;1282;0;0;0;0;1;1282;0;0;0;0;0;0;0;0;0;0;0;0;278;696853;0;0;3;1327;0;0;0;0;0;0;12;1567;32;114396;196;328514;15;38450;0;0;5;29571;0;0;15;183028;1954294
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";692;927;13;715;384352;1;255;113;22268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;194826;0;0;5;16720;0;0;0;0;0;0;0;0;31;67245;52;90858;6;16453;0;0;0;0;0;0;4;3550;601701
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";573;1463;87;451;77662;97;951248;601;515103;0;0;0;0;114;2092274;48;19004;0;0;0;0;44;12654;0;0;0;0;0;0;0;0;4;6350;0;0;157;203153;0;0;0;0;0;0;0;0;0;0;94;52259;45;101261;12;6933;4;6322;0;0;0;0;0;0;2;36378;3858444
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3603;6703;273;3360;2031450;651;710319;1843;1668614;34;68346;0;0;30;1871523;1;3330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3330;0;0;808;1708298;0;0;12;44797;0;0;0;0;0;0;77;27023;165;329588;462;765063;42;86042;1;3012;7;89782;1;1385;41;361606;8061880
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";771;1652;18;779;332806;11;3467;731;252054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;267686;0;0;0;0;0;0;0;0;0;0;9;1616;20;74883;81;133258;4;9472;2;896;2;11566;0;0;14;35995;856013
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1178;3000;128;850;376560;379;1006001;1191;1134383;313;866366;0;0;59;2902666;6;5071;0;0;0;0;3;492;0;0;0;0;0;0;3;4579;0;0;0;0;221;443532;0;0;0;0;0;0;0;0;0;0;96;72618;20;173853;77;142433;2;4585;0;0;0;0;5;6786;21;43257;6734579
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";843;2086;101;728;550825;200;203608;722;706585;196;413163;0;0;14;40071;7;9055;0;0;0;0;6;1522;0;0;0;0;0;0;0;0;0;0;1;7533;230;777072;0;0;19;23407;0;0;0;0;0;0;51;37709;36;170065;70;101419;8;24438;0;0;12;266602;2;1152;32;152280;2700379
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";95;179;0;34;9787;11;39014;40;55084;15;35917;0;0;59;463089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;47022;0;0;0;0;0;0;0;0;0;0;14;31181;4;10165;0;0;0;0;1;4273;0;0;0;0;1;1403;649913
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";314;807;28;184;37375;137;225999;256;241728;55;239576;0;0;98;863732;11;352119;3;253912;1;22051;1;723;0;0;0;0;0;0;0;0;0;0;6;75433;79;300516;0;0;1;46;0;0;0;0;0;0;23;36422;15;62866;15;12133;1;697;1;385;4;32042;13;6022;6;149903;2261045
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";559;1150;50;282;90157;116;69120;441;369386;230;368717;0;0;30;375395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;246135;0;0;0;0;0;0;0;0;0;0;8;21156;21;35909;21;18542;1;523;0;0;0;0;0;0;10;170005;1518910
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";847;1621;54;464;342876;178;192915;431;330741;396;1060646;0;0;12;40723;5;1625;0;0;0;0;5;1625;0;0;0;0;0;0;0;0;0;0;0;0;143;296029;0;0;2;5239;0;0;0;0;0;0;29;54510;32;95935;38;58209;5;4567;0;0;7;46508;13;7906;17;23155;2265555
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1341;2837;51;1414;822422;2;495;1172;940466;0;0;0;0;0;0;3;396;0;0;0;0;3;396;0;0;0;0;0;0;0;0;0;0;0;0;248;648144;0;0;3;10386;0;0;0;0;0;0;10;3732;66;224958;115;216203;8;15929;1;436;5;26990;0;0;40;149510;2411923
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";695;1482;90;298;124324;176;277765;681;562678;173;311914;0;0;42;965059;6;6716;0;0;0;0;6;6716;0;0;0;0;0;0;0;0;0;0;0;0;114;99184;0;0;0;0;0;0;0;0;0;0;32;10076;26;65527;53;21951;3;1630;0;0;0;0;0;0;0;0;2347640
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1312;2990;98;1146;328088;230;354629;1425;1411892;7;17211;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;309899;0;0;0;0;0;0;0;0;0;0;27;16194;39;73458;99;143719;2;684;0;0;0;0;0;0;17;75844;2781699
"01511";"Salmannsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";275;587;32;235;89372;44;159937;270;317416;15;22385;0;0;1;20620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;51027;0;0;0;0;0;0;0;0;0;0;5;2840;13;33060;8;13897;1;695;0;0;0;0;0;0;1;535;660757
"01512";"Unterdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";468;1063;35;485;227263;1;126;501;339933;4;4701;0;0;0;0;2;72;0;0;0;0;2;72;0;0;0;0;0;0;0;0;0;0;0;0;74;151767;0;0;3;4364;0;0;0;0;0;0;5;1139;16;26928;37;85768;3;11878;1;233;3;12949;2;150;4;8358;723862
"01513";"Untersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1024;2484;132;726;483840;244;164710;1184;865678;95;201897;0;0;0;0;19;7942;0;0;0;0;19;7942;0;0;0;0;0;0;0;0;0;0;0;0;244;258499;0;0;0;0;0;0;0;0;0;0;42;14202;46;54941;125;139312;7;4458;0;0;0;0;0;0;24;45586;1982566
"01514";"Währing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1905;3478;42;1948;932837;43;22106;1217;671870;0;0;0;0;0;0;3;1130;0;0;0;0;2;112;0;0;0;0;0;0;0;0;1;1018;0;0;274;797251;0;0;0;0;0;0;0;0;0;0;3;1922;98;267296;148;263747;7;18513;0;0;0;0;0;0;18;245773;2425194
"01515";"Weinhaus";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";136;267;4;144;82180;0;0;101;52887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;38157;0;0;0;0;0;0;0;0;0;0;2;300;3;8152;11;25842;2;2225;0;0;0;0;0;0;4;1638;173224
"01603";"Donaufeld";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1222;3322;224;1358;880106;488;386729;1099;1041236;0;0;0;0;0;0;5;1108840;2;291736;0;0;0;0;0;0;1;439719;2;377385;0;0;0;0;0;0;376;926983;1;48853;8;453;0;0;0;0;0;0;36;23533;83;179914;162;203615;25;54448;2;11842;16;214267;1;4112;42;185946;4343894
"01605";"Floridsdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";433;1058;50;435;376256;2;72;349;345221;0;0;0;0;8;115379;12;901392;3;443491;0;0;0;0;0;0;2;397087;0;0;0;0;4;54272;3;6542;253;594625;1;22674;24;103075;0;0;0;0;0;0;2;580;98;97764;72;67151;20;13432;0;0;2;1156;2;5067;32;283726;2332945
