"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"01202";"Breitensee";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";678;1503;20;626;562484;165;119379;548;662626;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;382757;0;0;0;0;0;0;0;0;0;0;10;10325;49;168139;83;119617;10;14984;0;0;0;0;0;0;11;69692;1727277
"01203";"Hacking";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";179;493;1;198;100368;28;42904;190;187792;0;0;0;0;0;0;1;22637;0;0;1;22637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;75843;0;0;0;0;0;0;0;0;0;0;2;320;43;49674;26;23866;2;967;0;0;1;637;1;217;1;162;429544
"01204";"Hadersdorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";2505;5678;88;1986;259408;709;2043155;2452;2132290;0;0;0;0;224;15532850;46;118049;0;0;0;0;44;107113;0;0;0;0;0;0;0;0;2;10936;0;0;261;515052;0;0;0;0;0;0;0;0;0;0;68;49161;122;292742;53;89427;1;1445;0;0;2;33165;8;32912;7;16200;20600804
"01205";"Hietzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";671;1569;16;657;244546;55;51924;777;625182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;308950;0;0;0;0;0;0;0;0;0;0;4;4995;14;82736;49;92330;4;16635;0;0;1;13534;0;0;8;98720;1230602
"01206";"Hütteldorf";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";2355;5277;15;1789;520554;771;1214919;2264;2278223;2;2629;0;0;119;921389;28;91551;0;0;2;65496;25;26013;1;42;0;0;0;0;0;0;0;0;0;0;304;1145359;0;0;0;0;0;0;0;0;0;0;103;83909;33;148882;132;212602;10;23075;0;0;4;99365;2;1922;20;575604;6174624
"01207";"Lainz";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";1014;2467;14;944;414182;223;149438;1127;824272;2;591;0;0;0;0;1;139;0;0;0;0;1;139;0;0;0;0;0;0;0;0;0;0;0;0;170;326863;0;0;0;0;0;0;0;0;0;0;30;16978;22;75177;96;155032;10;26487;0;0;2;10260;0;0;10;42929;1715485
"01208";"Oberbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";449;1036;9;408;175489;123;60313;404;372563;0;0;0;0;0;0;1;27873;0;0;1;27873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;262696;0;0;0;0;0;0;0;0;0;0;16;3156;34;62439;40;64278;2;13651;0;0;2;78542;0;0;6;40630;898934
"01209";"Ober St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";2560;5417;21;1716;448093;1292;1141017;2131;1691644;4;1288;0;0;6;89142;1;3309;0;0;0;0;1;3309;0;0;0;0;0;0;0;0;0;0;0;0;267;565909;0;0;0;0;0;0;0;0;0;0;30;26444;32;133547;157;311427;17;25408;0;0;0;0;0;0;31;69083;3940402
"01210";"Penzing";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";1159;2138;15;1205;789159;89;96785;638;566428;0;0;0;0;2;8491;4;51861;0;0;4;51861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;599205;0;0;0;0;0;0;0;0;0;0;2;607;51;229061;114;222183;0;0;1;1464;2;17960;4;4398;26;123532;2111929
"01211";"Rosenberg";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";12;62;2;26;10126;18;166636;6;194634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;35136;0;0;0;0;0;0;0;0;0;0;0;0;3;11664;2;7798;0;0;0;0;0;0;0;0;7;15674;406532
"01212";"Schönbrunn";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";12;116;0;62;280266;14;90407;14;617441;0;0;0;0;3;357121;2;5931;0;0;2;5931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;651030;0;0;0;0;0;0;0;0;1;51;1;533;8;55410;1;2241;1;183;0;0;4;7093;0;0;5;585519;2002196
"01213";"Speising";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";921;2249;20;773;440394;289;250114;1032;774705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;337893;0;0;0;0;0;0;0;0;0;0;18;8753;24;98666;87;146689;10;9611;0;0;3;35457;3;191;10;38526;1803106
"01214";"Unterbaumgarten";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";543;1109;7;481;256866;63;104149;415;219112;0;0;0;0;0;0;3;20984;0;0;3;20984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;391275;0;0;0;0;0;0;0;0;0;0;34;7928;37;86199;41;67310;1;3131;0;0;1;5965;1;24;32;220718;992386
"01215";"Unter St. Veit";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Hietzing";"90001";"Wien";421;952;6;448;163213;10;23262;439;294793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;127518;0;0;0;0;0;0;0;0;0;0;0;0;10;30934;44;88284;0;0;0;0;0;0;0;0;1;8300;608786
"01216";"Weidlingau";"Wien";"Wien";"Hietzing";"für den 12.,13.,14. u. 23. Bez.";"Penzing";"90001";"Wien";316;816;7;289;69437;105;272419;356;348898;0;0;0;0;7;6271;11;106375;0;0;10;101867;1;4508;0;0;0;0;0;0;0;0;0;0;0;0;48;128044;0;0;0;0;0;0;0;0;0;0;6;2640;16;64086;21;28652;1;1716;0;0;1;28199;1;24;2;2727;931444
"01301";"Altmannsdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14. u. 23. Bez.";"Meidling";"90001";"Wien";780;2043;16;637;518796;333;419257;864;910665;0;0;0;0;0;0;4;125;0;0;0;0;2;32;2;93;0;0;0;0;0;0;0;0;0;0;205;456386;0;0;0;0;0;0;0;0;0;0;18;8429;41;112233;101;161884;6;16410;2;108;5;89819;5;227;27;67276;2305229
"01302";"Fünfhaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1038;1644;6;1175;729848;97;358786;179;109944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;682215;0;0;0;0;0;0;0;0;0;0;3;8790;29;186471;136;241690;11;43461;0;0;3;110394;0;0;11;91409;1880793
"01303";"Gaudenzdorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14. u. 23. Bez.";"Meidling";"90001";"Wien";231;341;1;235;159631;1;403;53;14409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;101100;0;0;0;0;0;0;0;0;0;0;1;151;3;32353;32;32027;2;3374;0;0;4;18674;1;48;9;14473;275543
"01304";"Hetzendorf";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14. u. 23. Bez.";"Meidling";"90001";"Wien";890;2246;36;854;326252;251;314620;944;830240;0;0;0;0;0;0;1;82;0;0;0;0;0;0;1;82;0;0;0;0;0;0;0;0;0;0;196;488008;0;0;0;0;0;0;0;0;0;0;17;7293;54;171711;93;130175;7;8768;0;0;6;39676;3;230;16;130155;1959202
"01305";"Meidling";"Wien";"Wien";"Fünfhaus";"für den 12.,13.,14. u. 23. Bez.";"Meidling";"90001";"Wien";1720;2781;20;1858;1254292;105;217137;461;456491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;1257215;0;0;0;0;0;0;0;0;0;0;13;4103;62;285902;212;474171;8;16220;0;0;8;255703;2;506;52;220610;3185135
"01306";"Rudolfsheim";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";1165;1844;29;1411;786454;35;35277;228;70951;0;0;0;0;0;0;1;5513;0;0;1;5513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;591532;0;0;0;0;0;0;0;0;0;0;1;3729;30;172890;101;192528;10;16554;0;0;1;188194;0;0;26;17637;1489727
"01307";"Sechshaus";"Wien";"Wien";"Fünfhaus";"für den 6.,7. u. 15. Bezirk";"Rudolfsheim-Fünfhaus";"90001";"Wien";272;434;10;313;221726;17;2558;54;22386;0;0;0;0;0;0;1;29474;0;0;1;29474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;86153;0;0;0;0;0;0;0;0;0;0;3;300;12;35760;24;41609;2;2975;0;0;1;596;0;0;7;4913;362297
"01401";"Dornbach";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";2263;4897;21;1503;452079;837;564930;1929;1671075;206;188761;0;0;38;2160931;4;5231;0;0;0;0;4;5231;0;0;0;0;0;0;0;0;0;0;0;0;381;562278;0;0;0;0;0;0;0;0;0;0;43;20818;67;132653;221;253113;13;23681;4;1080;0;0;4;5181;29;125752;5605285
"01402";"Hernals";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";1794;2806;12;1835;962075;133;216986;566;185035;13;8768;0;0;0;0;1;1282;0;0;0;0;1;1282;0;0;0;0;0;0;0;0;0;0;0;0;258;589770;0;0;0;0;0;0;0;0;0;0;5;1258;26;114863;196;325879;16;45436;0;0;5;29511;3;227;7;72596;1963916
"01403";"Neulerchenfeld";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";696;915;3;716;384612;8;4308;115;22603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;190209;0;0;0;0;0;0;0;0;0;0;0;0;16;77537;51;91005;5;18117;0;0;0;0;0;0;4;3550;601732
"01404";"Neuwaldegg";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Hernals";"90001";"Wien";554;1450;40;458;77490;100;955350;593;512950;0;0;0;0;114;2091924;47;19123;0;0;0;0;43;12773;0;0;0;0;0;0;0;0;4;6350;0;0;138;201592;0;0;0;0;0;0;0;0;0;0;77;50836;45;101202;11;6873;4;6322;0;0;0;0;0;0;1;36359;3858429
"01405";"Ottakring";"Wien";"Wien";"Hernals";"für den 8.,16. u. 17. Bezirk";"Ottakring";"90001";"Wien";3646;6788;52;3396;2025501;723;800666;1725;1566574;201;170649;0;0;30;1872359;1;3330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3330;0;0;712;1621990;0;0;0;0;0;0;0;0;0;0;53;21835;135;350404;436;748775;40;90488;1;3012;9;88755;1;1385;37;317336;8061069
"01501";"Gersthof";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";772;1671;5;769;319594;31;12683;744;259276;3;1191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;253216;0;0;0;0;0;0;0;0;0;0;9;1802;15;73137;79;131305;4;9472;0;0;2;11566;0;0;15;25934;845960
"01502";"Grinzing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1174;3040;11;851;340831;400;1211217;1046;967783;511;898082;0;0;60;2998904;7;6282;0;0;0;0;3;607;0;0;0;0;0;0;4;5675;0;0;0;0;165;312295;0;0;0;0;0;0;0;0;0;0;72;66127;12;61105;58;143958;2;4585;0;0;0;0;4;6219;17;30301;6735394
"01503";"Heiligenstadt";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";833;2168;9;773;477150;214;184103;690;709626;291;494666;0;0;15;40838;5;12327;0;0;0;0;4;1563;0;0;0;0;0;0;0;0;0;0;1;10764;180;781832;0;0;0;0;0;0;0;0;0;0;34;38375;32;182727;60;114239;8;24441;0;0;13;266645;3;1337;30;154068;2700542
"01504";"Josefsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";95;178;0;34;9787;11;39014;40;55084;15;35917;0;0;60;466751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;43360;0;0;0;0;0;0;0;0;0;0;14;31181;2;6503;0;0;0;0;1;4273;0;0;0;0;1;1403;649913
"01505";"Kahlenbergerdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";309;802;5;192;37332;114;176187;252;240206;83;305271;0;0;88;850957;11;352153;3;253912;1;22085;1;723;0;0;0;0;0;0;0;0;0;0;6;75433;62;299467;0;0;0;0;0;0;0;0;0;0;17;32202;7;49438;13;11888;1;697;1;385;2;45273;17;10819;4;148765;2261573
"01506";"Neustift am Walde";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";556;1151;9;279;89023;155;105921;419;361556;211;339924;0;0;33;419350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;203314;0;0;0;0;0;0;0;0;0;0;8;21156;23;38048;13;16350;1;523;0;0;0;0;0;0;9;127237;1519088
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";858;1673;8;479;324008;199;274872;425;328291;422;993729;0;0;11;41246;5;1625;0;0;0;0;5;1625;0;0;0;0;0;0;0;0;0;0;0;0;132;301348;0;0;0;0;0;0;0;0;0;0;27;59323;33;94271;30;56202;2;4121;0;0;7;52445;14;7113;19;27873;2265119
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1369;2918;9;1416;756608;53;30396;1228;993141;3;2209;0;0;0;0;3;396;0;0;0;0;3;396;0;0;0;0;0;0;0;0;0;0;0;0;216;631612;0;0;0;0;0;0;0;0;0;0;6;2163;61;240972;102;207597;8;17379;0;0;4;17565;0;0;35;145936;2414362
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";688;1463;7;294;87937;183;296161;625;548040;259;360371;0;0;40;977155;6;6716;0;0;0;0;6;6716;0;0;0;0;0;0;0;0;0;0;0;0;58;71162;0;0;0;0;0;0;0;0;0;0;20;9868;18;40248;17;19416;3;1630;0;0;0;0;0;0;0;0;2347542
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1301;3059;12;1161;332923;298;438186;1393;1389310;22;16930;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;244083;0;0;0;0;0;0;0;0;0;0;26;13490;37;73092;98;141595;2;684;0;0;0;0;1;1037;13;14185;2781412
